-2.	-2.	0	6.687346938775511e-14
-2.	-1.	0	1.2538775510204087e-10
-2.	0	0	-7.183673469387756e-8
-2.	1.	0	-0.00012244897959183676
-2.	2.	0	0.06377551020408163265306122448979591836735
-1.	-2.	0	1.2538775510204087e-10
-1.	-1.	0	3.7877551020408166e-7
-1.	0	0	0.00012244897959183676
-1.	1.	0	-0.2551020408163265306122448979591836734694
0	-2.	0	-7.183673469387756e-8
0	-1.	0	0.00012244897959183676
0	0	0	0.3826530612244897959183673469387755102041
1.	-2.	0	-0.00012244897959183676
1.	-1.	0	-0.2551020408163265306122448979591836734694
2.	-2.	0	0.06377551020408163265306122448979591836735
