-2.	-2.	0	6.694897959183673e-15
-2.	-1.	0	2.2316326530612244e-11
-2.	0	0	-2.2729591836734692e-8
-2.	1.	0	-0.00006887755102040816
-2.	2.	0	0.06377551020408163265306122448979591836735
-1.	-2.	0	2.2316326530612244e-11
-1.	-1.	0	1.198469387755102e-7
-1.	0	0	0.00006887755102040816
-1.	1.	0	-0.2551020408163265306122448979591836734694
0	-2.	0	-2.2729591836734692e-8
0	-1.	0	0.00006887755102040816
0	0	0	0.3826530612244897959183673469387755102041
1.	-2.	0	-0.00006887755102040816
1.	-1.	0	-0.2551020408163265306122448979591836734694
2.	-2.	0	0.06377551020408163265306122448979591836735
