-2.	-2.	0	3.985969387755105e-13
-2.	-1.	0	4.783163265306124e-10
-2.	0	0	-1.7538265306122456e-7
-2.	1.	0	-0.00019132653061224494
-2.	2.	0	0.06377551020408163265306122448979591836735
-1.	-2.	0	4.783163265306124e-10
-1.	-1.	0	9.247448979591841e-7
-1.	0	0	0.00019132653061224494
-1.	1.	0	-0.2551020408163265306122448979591836734694
0	-2.	0	-1.7538265306122456e-7
0	-1.	0	0.00019132653061224494
0	0	0	0.3826530612244897959183673469387755102041
1.	-2.	0	-0.00019132653061224494
1.	-1.	0	-0.2551020408163265306122448979591836734694
2.	-2.	0	0.06377551020408163265306122448979591836735
