0
0.00065690114912210436568429300683108275938997778023026083652583032+0.0j
0.0014152422875238110368503048217601897031758974775651144257455606-0.00010840008107067518495383852177304601052708872905931047316368249j
0.0014152422875238110368503048217601897031758974775651144257455606+0.00010840008107067518495383852177304601052708872905931047316368371j
-0.19270827224532226979386161121863614986366253768835563543348034-0.30979142376316352536713477186880116275381737736466623462515946j
-0.19270827224532226979386161121863614986366253768835563543348034+0.30979142376316352536713477186880116275381737736466623462515946j
127.05928847965845812597592840778951670047617485144941416005554-132.00606066554424196187140953143191317944708763944977565025117j
127.05928847965845812597592840778951670047617485144941416001476+132.00606066554424196187140953143191317944708763944977565025117j
-3.4308087142202988163855992494003425417294015935013913645135453-1.3522770237090082948813270849335749726318634194966608791517953j
-3.4308087142202988163855992494003425417294015935013913645441526+1.3522770237090082948813270849335749726318634194966608791517853j
0.00055157075830887955002035429990259364287325916743442825538449662-0.0070072957310479787814409335507948803399056066818004409717552702j
0.00055157075830887955002035429990259364287325916743442825538449662+0.0070072957310479787814409335507948803399056066818004409717552702j
0.019355872255127182756322243496328245294522879701854494482000917-0.018770829907810437030775177982824936095821932515242231863276233j
0.019355872255127182756322243496328245294522879701854494482001403+0.018770829907810437030775177982824936095821932515242231863277244j
83961.349806631868773981597623936963479140730488449366769803161+66325.304703664306179159190827540081685469085238400180094883873j
83961.349806631868773981597623936963479140730488449366769803161-66325.304703664306179159190827540081685469085238400180094842111j
-44584.492011839180953162121355834222140683070882488795871557728-82571.256604221902439068421042597420144716412587298151709147943j
-44584.492011839180953162121355834222140683070882488795874564914+82571.256604221902439068421042597420144716412587298151710484326j
0.10360954381201342330004849903072462279731882102932157044517924-0.081372011128414413129287210902121923179836169838732356914621096j
0.10360954381201342330004849903072462279731882102932157044517924+0.081372011128414413129287210902121923179836169838732356914622341j
2.0421214633926483569007013752854590155371190046082946703816289-0.26789422314861531186700108044208054782060638452331656805825965j
2.0421214633926483569007013752854590155371190046082946703816339+0.26789422314861531186700108044208054782060638452331656805818435j
-38651617.07654283526385714957793407474853220192917823330809306+56639160.871969760556643017656551194972177161667341189319924401j
-38651617.076542835263857149577934074748532201929178233308050295-56639160.871969760556643017656551194972177161667341189319924401j
750658304.3024047630754442981554489619903872839831181361446917-3343197063.2696456033824725221924049434691983946871389243931022j
750658304.30240476307544429815544896199038728398311813605709985+3343197063.2696456033824725221924049434691983946871389246120765j
1.8177117712670833113517948126947904577913105984081449819510488+0.56222182378428646164518122757574582238335606543447551787690328j
1.8177117712670833113517948126947904577913105984081449819510488-0.56222182378428646164518122757574582238335606543447551787691323j
87.658311530570309747680031462904360594144999461438138142232326+130.53607171853742178440926640093109752808203221648791985336567j
87.65831153057030974768003146290436059414499946143813814222213-130.53607171853742178440926640093109752808203221648791985337586j
-39640836220.40572700848580001211219697339030346321346247879012-23520534649.763644232881228860712267849809697270786572692848127j
-39640836220.405727008485800012112196973390303463213462478768053+23520534649.763644232881228860712267849809697270786572692848127j
111976070840604.68598572038370782034744306599325575265478924588-82252755809147.476757878242295204850843526872111013746568270798j
111976070840604.68598572038370782034744306599325575265480072531+82252755809147.476757878242295204850843526872111013746583696992j
