0.600612358066424212	0.000466251048742257375	0.08561267520729379	0.000642588195394214059	0.0502768541294914717	0.000033533304992213456	0.0273909112525077	0.0002195225296245673912	0.0168726207791807143	7.927518190298012e-6	0.014506963757654685	0.000092660586578071994	0.00731554543078668778	2.451167397857132e-6	0.009226866974441741	0.0000419829732388252904	0.00344386140283377236	8.58707884274268e-7	0.006467695777861409	0.0000197211889809122665
0.000466251048742257375	4.302597094048e-8	5.021229793914e-6	2.85421150960515e-8	6.01807319711703e-6	1.492768926519e-9	1.276047738396e-6	9.7496505457877e-9	8.7369728206074e-7	3.52460582687e-10	6.65912012011e-7	4.1152863715977e-9	3.4981449763156e-7	1.0894039977e-10	4.20782125504e-7	1.8645593047972e-9	1.6110338822251e-7	3.8157900061e-11	2.93808949917e-7	8.758606174542e-10
0.08561267520729379	5.021229793914e-6	0.0003230940849	8.93452234747e-7	0.0008245197778274	4.6886026398e-8	0.00004295876769	3.05135786443e-7	0.0000396906548059	1.1048975755e-8	0.00002190444435	1.28794294326e-7	0.0000124208483042	3.413188016e-9	0.0000137059941	5.83538746412e-8	5.4779367696e-6	1.195193434e-9	9.5145249e-6	2.74111217767e-8
0.000642588195394214059	2.85421150960515e-8	8.93452234747e-7	4.953412915646e-13	4.106171712282476e-6	1.691190235e-14	1.147673842e-10	8.45897377276e-14	2.62533388043166e-8	3.06303605e-15	6.0864462e-12	3.57043475772e-14	1.712065404643e-10	9.4621304e-16	3.800699e-12	1.617685725523e-14	2.5923355052e-12	3.3133489e-16	2.6382782e-12	7.5989091424e-15
0.0502768541294914717	6.01807319711703e-6	0.0008245197778274	4.106171712282476e-6	0.00097258149607140243	2.153393507608e-7	0.0001943877642678	1.4024587721478553e-6	0.00014761125539330866	5.076650617629e-8	0.00009966439498	5.919637191629578e-7	0.00005518506925779237	1.568424564394e-8	0.0000624885756745	2.682061781817505e-7	0.00002471502255107032	5.49243812879e-9	0.0000434305367	1.259871426060261e-7
0.000033533304992213456	1.492768926519e-9	4.6886026398e-8	1.691190235e-14	2.153393507608e-7	4.12674e-16	5.662031e-12	1.3365512e-15	1.38902398644e-9	4.8464e-17	1.03128e-13	5.6412968e-16	9.06219084e-12	1.4939e-17	6.3283e-14	2.5559252e-16	8.561261e-14	5.211e-18	4.3581e-14	1.2006144e-16
0.0273909112525077	1.276047738396e-6	0.00004295876769	1.147673842e-10	0.0001943877642678	5.662031e-12	1.228071e-8	3.5115276e-11	1.5038068141e-6	1.277816e-12	2.9224e-9	1.48209673e-11	1.46372523e-8	3.94041e-13	1.77621e-9	6.7149113e-12	9.472744e-10	1.37844e-13	1.21228e-9	3.1542223e-12
0.0002195225296245673912	9.7496505457877e-9	3.05135786443e-7	8.45897377276e-14	1.4024587721478553e-6	1.3365512e-15	3.5115276e-11	6.442e-23	8.9603094609069e-9	8.2e-22	4.0413e-15	1.317e-23	5.72503072902e-11	5.3e-22	5.e-19	5.74e-24	3.658091387e-13	4.6e-22	0.e-19	2.5e-24
0.0168726207791807143	8.7369728206074e-7	0.0000396906548059	2.62533388043166e-8	0.00014761125539330866	1.38902398644e-9	1.5038068141e-6	8.9603094609069e-9	3.12822126473031e-6	3.2574846245e-10	7.235534351e-7	3.7818826415136e-9	5.1778683552453e-7	1.004923258e-10	4.425221448e-7	1.7134586153979e-9	1.9917822495811e-7	3.516604322e-11	3.030539176e-7	8.048715966774e-10
7.927518190298012e-6	3.52460582687e-10	1.1048975755e-8	3.06303605e-15	5.076650617629e-8	4.8464e-17	1.277816e-12	8.2e-22	3.2574846245e-10	-3.e-20	1.03e-16	4.6e-22	2.09435965e-12	-2.5e-20	-3.9e-17	3.4e-22	1.349216e-14	-2.2e-20	-3.5e-17	2.9e-22
0.014506963757654685	6.65912012011e-7	0.00002190444435	6.0864462e-12	0.00009966439498	1.03128e-13	2.9224e-9	4.0413e-15	7.235534351e-7	1.03e-16	1.11e-12	1.7061e-15	5.5148706e-9	8.e-18	4.9e-13	7.732e-16	4.39828e-11	-1.7e-17	3.9e-13	3.636e-16
0.000092660586578071994	4.1152863715977e-9	1.28794294326e-7	3.57043475772e-14	5.919637191629578e-7	5.6412968e-16	1.48209673e-11	1.317e-23	3.7818826415136e-9	4.6e-22	1.7061e-15	-4.5e-25	2.41620578268e-11	3.2e-22	6.e-19	-3.8e-25	1.543734838e-13	2.8e-22	4.e-19	-3.3e-25
0.00731554543078668778	3.4981449763156e-7	0.0000124208483042	1.712065404643e-10	0.00005518506925779237	9.06219084e-12	1.46372523e-8	5.72503072902e-11	5.1778683552453e-7	2.09435965e-12	5.5148706e-9	2.41620578268e-11	1.133690418591e-8	6.4473263e-13	3.2603194e-9	1.09468134736e-11	1.95004033692e-9	2.25382233e-13	2.18876009e-9	5.1420254466e-12
2.451167397857132e-6	1.0894039977e-10	3.413188016e-9	9.4621304e-16	1.568424564394e-8	1.4939e-17	3.94041e-13	5.3e-22	1.004923258e-10	-2.5e-20	8.e-18	3.2e-22	6.4473263e-13	-2.1e-20	-3.3e-17	2.6e-22	4.141911e-15	-1.8e-20	-2.9e-17	2.3e-22
0.009226866974441741	4.20782125504e-7	0.0000137059941	3.800699e-12	0.0000624885756745	6.3283e-14	1.77621e-9	5.e-19	4.425221448e-7	-3.9e-17	4.9e-13	6.e-19	3.2603194e-9	-3.3e-17	2.2e-13	6.e-19	2.484895e-11	-2.9e-17	2.e-13	6.e-19
0.0000419829732388252904	1.8645593047972e-9	5.83538746412e-8	1.617685725523e-14	2.682061781817505e-7	2.5559252e-16	6.7149113e-12	5.74e-24	1.7134586153979e-9	3.4e-22	7.732e-16	-3.8e-25	1.09468134736e-11	2.6e-22	6.e-19	-3.2e-25	6.99376559e-14	2.2e-22	4.e-19	-2.8e-25
0.00344386140283377236	1.6110338822251e-7	5.4779367696e-6	2.5923355052e-12	0.00002471502255107032	8.561261e-14	9.472744e-10	3.658091387e-13	1.9917822495811e-7	1.349216e-14	4.39828e-11	1.543734838e-13	1.95004033692e-9	4.141911e-15	2.484895e-11	6.99376559e-14	4.3571601946e-11	1.445935e-15	1.628627e-11	3.28510369e-14
