1.000000000000000048e-04 2.358305093994993626e+02
1.084365968689609703e-04 2.549901680839703033e+02
1.175849554052156934e-04 2.757044550690708888e+02
1.275051240713012809e-04 2.980989629039326587e+02
1.382622173764656490e-04 3.223093406207063367e+02
1.499268432786045660e-04 3.484819627610268071e+02
1.625755666443793484e-04 3.767747633382376193e+02
1.762914118095948034e-04 4.073581988567298140e+02
1.911644075385701799e-04 4.404159467612075218e+02
2.072921779595371958e-04 4.761459916885978032e+02
2.247805833548725178e-04 5.147617472391797264e+02
2.437444150122221819e-04 5.564926895615062676e+02
2.643081486974105496e-04 6.015858154094069050e+02
2.866067616948250111e-04 6.503067930900065221e+02
3.107866187782013824e-04 7.029404156537024164e+02
3.370064329271928389e-04 7.597925772497899288e+02
3.654383070957254701e-04 8.211911287955587113e+02
3.962688638701478009e-04 8.874861103240820057e+02
4.297004704320839491e-04 9.590523238552000294e+02
4.659525668664682083e-04 1.036289335403279438e+03
5.052631065335679277e-04 1.119621622780358621e+03
5.478901179593945181e-04 1.209501608688747865e+03
5.941133984965033281e-04 1.306408233644049915e+03
6.442363508721370797e-04 1.410847415820475589e+03
6.985879746785249268e-04 1.523354913815261625e+03
7.575250258771912271e-04 1.644492673984020485e+03
8.214343584919421961e-04 1.774849927813033901e+03
8.907354638610440059e-04 1.915045073634561959e+03
9.658832241158708896e-04 2.065719831897322365e+03
1.047370897959449794e-03 2.227541027856401797e+03
1.135733358343105071e-03 2.401197079441721144e+03
1.231550603292826162e-03 2.587379165877569449e+03
1.335451562929898745e-03 2.786788482474357352e+03
1.448118227674533064e-03 3.000131094029195538e+03
1.570290124729377445e-03 3.228102014280621461e+03
1.702769172225899585e-03 3.471388293082959990e+03
1.846424942895542615e-03 3.730642959925589821e+03
2.002200371815584384e-03 4.006454963557138854e+03
2.171117945694505096e-03 4.299361644806249387e+03
2.354286414322417659e-03 4.609808793765824703e+03
2.552908068239516468e-03 4.938123734446376147e+03
2.768286630392066683e-03 5.284520754359008606e+03
3.001835813575588850e-03 5.649038824072596981e+03
3.255088599835056357e-03 6.031521573371605882e+03
3.529707302730649993e-03 6.431613790485599566e+03
3.827494478516314975e-03 6.848670139435701458e+03
4.150404757850472380e-03 7.281753114495862974e+03
4.500557675700497806e-03 7.729605827698501344e+03
4.880251583654433324e-03 8.190487625029554692e+03
5.291978735958441891e-03 8.662232595045687049e+03
5.738441648302393047e-03 9.142239054609863160e+03
6.222570836730231293e-03 9.627376271579918466e+03
6.747544053110693212e-03 1.011404638345641979e+04
7.316807143427191823e-03 1.059796860764567646e+04
7.934096665797491649e-03 1.107391585563282570e+04
8.603464416684509716e-03 1.153608660688648160e+04
9.329304026284686302e-03 1.197792345218973969e+04
1.011637979766207007e-02 1.239207082368310148e+04
1.096985797892384082e-02 1.277075492133443913e+04
1.189534067370319470e-02 1.310513117515572412e+04
1.289890261253308010e-02 1.338553884359944277e+04
1.398713102647238665e-02 1.360232793088789549e+04
1.516716888470922599e-02 1.374525712072016722e+04
1.644676177994664271e-02 1.380433908111078745e+04
1.783430876931909465e-02 1.377075721901090765e+04
1.933891750455229985e-02 1.363675977833393154e+04
2.097046401323232959e-02 1.339673009963513141e+04
2.273965752357927361e-02 1.304858058024313686e+04
2.465811075822603796e-02 1.259551129221159499e+04
2.673841615839946811e-02 1.204435170404890050e+04
2.899422853882875281e-02 1.140906061876738204e+04
3.144035471591499764e-02 1.071391450340087977e+04
3.409285069746811198e-02 9.983138757903410806e+03
3.696912707195028347e-02 9.247295521777288741e+03
4.008806328898464888e-02 8.542762595582353242e+03
4.347013158125021676e-02 7.897240288727023653e+03
4.713753134116724364e-02 7.330742490130447550e+03
5.111433483440165626e-02 6.854898904132212010e+03
5.542664520663106997e-02 6.460813585877429432e+03
6.010276782070381879e-02 6.119849275306091840e+03
6.517339604882420312e-02 5.784746392918775200e+03
7.067181273927491958e-02 5.401028606924423912e+03
7.663410868007454468e-02 4.928438534925729073e+03
8.309941949353395751e-02 4.368767468899992309e+03
9.011018251665019185e-02 3.777129584045020692e+03
9.771241535346501805e-02 3.243486439072010398e+03
1.059560179277615893e-01 2.843312150034900696e+03
1.148951000187308641e-01 2.588069045387039296e+03
1.245883364295008178e-01 2.407084365573605282e+03
1.350993521198026459e-01 2.187888064007630419e+03
1.464971398307286232e-01 1.880763253983889626e+03
1.588565129428052836e-01 1.565021977018848702e+03
1.722585965398785723e-01 1.349946955764987024e+03
1.867913599020782911e-01 1.227644660238474216e+03
2.025501939230666404e-01 1.088849895243134370e+03
2.196385372416546911e-01 9.070086513608270025e+02
2.381685551976158166e-01 7.717143205222685083e+02
2.582618760682675041e-01 6.858906638870204233e+02
2.800503894183630771e-01 5.819667024100490380e+02
3.036771118035457295e-01 4.910639686413178993e+02
3.292971255097151273e-01 4.264388238587166029e+02
3.570785964900462517e-01 3.582843054269900449e+02
3.872038781812552899e-01 3.060677382112254463e+02
4.198707084443910054e-01 2.583849754449903457e+02
4.552935074866947818e-01 2.187635368117419716e+02
4.937047852839003825e-01 1.841682071958045697e+02
5.353566677410723784e-01 1.551999846855857754e+02
5.805225516094895122e-01 1.302937697705700657e+02
6.294988990221888070e-01 1.092404731735601757e+02
6.826071834272385841e-01 9.143942347537650051e+01
7.401959996915644657e-01 7.639506255664437617e+01
8.026433522257173658e-01 6.372725437185363262e+01
8.703591361485165656e-01 5.307229521139753103e+01
9.437878277775381131e-01 4.413269453100564021e+01
1.023411402105452783e+00 3.664533863358320787e+01
1.109752496412072187e+00 3.038540201816478969e+01
1.203377840777590579e+00 2.516061657478606151e+01
1.304901978014401553e+00 2.080696343734575393e+01
1.414991297434575968e+00 1.718494518383963410e+01
1.534368408930013139e+00 1.417619501428894324e+01
1.663816886076127322e+00 1.168054237931465700e+01
1.804186409392071866e+00 9.613408039661287319e+00
1.956398343517064875e+00 7.903512648178445232e+00
2.121451784910627580e+00 6.490950019172887053e+00
2.300430119772916893e+00 5.325466004646904672e+00
2.494508135230316448e+00 4.364973881171659187e+00
2.704959730463137202e+00 3.574320150415908781e+00
2.933166278390042514e+00 2.924196491264700271e+00
3.180625692794118997e+00 2.390205218596616277e+00
3.448962260405759928e+00 1.952062065255054657e+00
3.739937302478793857e+00 1.592924375649924951e+00
4.055460735840827446e+00 1.298829472866954271e+00
4.397603609302721317e+00 1.058221545782781714e+00
4.768611697714474573e+00 8.615441249977349170e-01
5.170920242896755781e+00 7.009092354861533591e-01
5.607169938205458060e+00 5.698186324925850199e-01
6.080224261649426865e+00 4.629271573212639379e-01
6.593188271333541906e+00 3.758389806347730011e-01
7.149428986597577307e+00 3.049406990483400359e-01
7.752597488629464628e+00 2.472641997540325487e-01
8.406652885618315807e+00 2.003762690152527393e-01
9.115888299750817936e+00 1.622844838546761148e-01
9.884959046625585444e+00 1.313586280411324358e-01
1.071891319205128568e+01 1.062664356206359656e-01
1.162322468679851895e+01 8.592020279434128827e-02
1.260382929679727404e+01 6.943257632934260459e-02
1.366716356462007376e+01 5.607991078636777316e-02
1.482020705798857030e+01 4.527236824855373348e-02
1.607052818261638549e+01 3.652961483894199418e-02
1.742633386009650920e+01 2.946096528051414878e-02
1.889652339691207672e+01 2.374887044328644753e-02
2.049074689815845929e+01 1.913538604932301518e-02
2.221946860939523916e+01 1.541110200160156207e-02
2.409403560239526954e+01 1.240606086903103464e-02
2.612675225563326364e+01 9.982473869926341420e-03
2.833096101839324277e+01 8.028730480036563866e-03
3.072112998861759081e+01 6.454471127067869067e-03
3.331294787934670154e+01 5.186570630247110299e-03
3.612342699709430605e+01 4.165868738024321866e-03
3.917101490809260866e+01 3.344514515522093150e-03
4.247571552536894046e+01 2.683852799736458940e-03
4.605922041145103663e+01 2.152670208000591334e-03
4.994505115855140076e+01 1.725770029152024062e-03
5.415871378079476273e+01 1.382827729585423861e-03
5.872786613189477123e+01 1.107446069352431344e-03
6.368249944718586164e+01 8.864028963235749334e-04
6.905513520162330110e+01 7.090518182398217488e-04
7.488103857590014911e+01 5.668171575401373527e-04
8.119844993184008786e+01 4.527957293746035514e-04
8.804883581643464652e+01 3.614358337348279326e-04
9.547716114208066074e+01 2.882682858762152227e-04
1.035321843295661637e+02 2.297003374161608749e-04
1.122667773510813589e+02 1.828459590622321393e-04
1.217382727739662016e+02 1.453826108760140781e-04
1.320088400831416777e+02 1.154466186259508592e-04
1.431458937523478596e+02 9.154333759854989217e-05
1.552225357427047925e+02 7.247222251930116900e-05
1.683180353330954802e+02 5.727104697259660334e-05
1.825183494319042552e+02 4.516773947164213240e-05
1.979166867853557505e+02 3.554194626539689482e-05
2.146141197858405860e+02 2.789718093494704889e-05
2.327202478960407177e+02 2.183584262899965331e-05
2.523539170434765992e+02 1.703925111465799211e-05
2.736439997074671737e+02 1.325203853157513160e-05
2.967302408188866707e+02 1.026988085166470976e-05
3.217641750250735413e+02 7.928974296782240598e-06
3.489101213406773923e+02 6.097657434572133954e-06
3.783462617131925185e+02 4.671016392909180603e-06
4.102658105827190411e+02 3.564746291809535897e-06
4.448782831127585382e+02 2.710862173067016463e-06
4.824108704165373638e+02 2.055571108778483072e-06
5.231099308056258224e+02 1.555527110505053617e-06
5.672426068491977276e+02 1.175857738357517409e-06
6.150985788580504732e+02 8.891089894267975458e-07
6.669919663030115089e+02 6.734756409907285193e-07
7.232633896483533817e+02 5.118142246734362429e-07
7.842822061337682271e+02 3.908610594803273149e-07
8.504489341802685658e+02 3.004345156053683238e-07
9.221978823334321760e+02 2.324818323103531394e-07
1.000000000000000000e+03 1.806721394911225864e-07
