0	1.	0	0	0	0	0.2688878581735724592867450010307153164296021438878581735724592867450010307153164296021438878581735725
0	1.	-1.	0	0	0	1.088048855905998763141620284477427334570191713048855905998763141620284477427334570191713048855905999e-6
0	1.	1.	0	0	0	-447.8458049886621315192743764172335600907029478458049886621315192743764172335600907029478458049886621
0	1.	2.	0	0	0	-3.079777365491651205936920222634508348794063079777365491651205936920222634508348794063079777365491651e7
0	1.	0	0	-1.	0	1.088048855905998763141620284477427334570191713048855905998763141620284477427334570191713048855905999e-6
0	1.	1.	0	-1.	0	-0.05774582560296846011131725417439703153988868274582560296846011131725417439703153988868274582560296846
0	1.	2.	0	-1.	0	-343.2282003710575139146567717996289424860853432282003710575139146567717996289424860853432282003710575
0	1.	3.	0	-1.	0	6.679035250463821892393320964749536178107606679035250463821892393320964749536178107606679035250463822e6
0	1.	0	0	1.	0	-447.8458049886621315192743764172335600907029478458049886621315192743764172335600907029478458049886621
0	1.	-1.	0	1.	0	-0.05774582560296846011131725417439703153988868274582560296846011131725417439703153988868274582560296846
0	1.	1.	0	1.	0	3.784786641929499072356215213358070500927643784786641929499072356215213358070500927643784786641929499e7
0	1.	-1.	0	2.	0	-343.2282003710575139146567717996289424860853432282003710575139146567717996289424860853432282003710575
0	1.	0	0	2.	0	-3.079777365491651205936920222634508348794063079777365491651205936920222634508348794063079777365491651e7
0	1.	-1.	0	3.	0	6.679035250463821892393320964749536178107606679035250463821892393320964749536178107606679035250463822e6
0	1.	-1.	0	-1.	0	5.217996289424860853432282003710575139146567717996289424860853432282003710575139146567717996289424861e-12
-2.	1.	0	0	0	0	-1.702290764790764790764790764790764790764790764790764790764790764790764790764790764790764790764790765e-11
-2.	1.	-1.	0	0	0	1.527954931972789115646258503401360544217687074829931972789115646258503401360544217687074829931972789e-16
-2.	1.	1.	0	0	0	3.340161822304679447536590393733250876108018965161822304679447536590393733250876108018965161822304679e-7
-2.	1.	2.	0	0	0	-0.02245670995670995670995670995670995670995670995670995670995670995670995670995670995670995670995670996
-2.	1.	3.	0	0	0	-283.4467120181405895691609977324263038548752834467120181405895691609977324263038548752834467120181406
-2.	1.	1.	0	-1.	0	-1.188543599257884972170686456400742115027829313543599257884972170686456400742115027829313543599257885e-11
-2.	1.	2.	0	-1.	0	9.856215213358070500927643784786641929499072356215213358070500927643784786641929499072356215213358071e-8
-2.	1.	3.	0	-1.	0	0.004174397031539888682745825602968460111317254174397031539888682745825602968460111317254174397031539889
-2.	1.	0	0	-1.	0	1.527954931972789115646258503401360544217687074829931972789115646258503401360544217687074829931972789e-16
-2.	1.	0	0	1.	0	3.340161822304679447536590393733250876108018965161822304679447536590393733250876108018965161822304679e-7
-2.	1.	1.	0	1.	0	0.04406307977736549165120593692022263450834879406307977736549165120593692022263450834879406307977736549
-2.	1.	2.	0	1.	0	68.02721088435374149659863945578231292517006802721088435374149659863945578231292517006802721088435374
-2.	1.	3.	0	1.	0	-8.905380333951762523191094619666048237476808905380333951762523191094619666048237476808905380333951763e6
-2.	1.	-1.	0	1.	0	-1.188543599257884972170686456400742115027829313543599257884972170686456400742115027829313543599257885e-11
-2.	1.	0	0	2.	0	-0.02245670995670995670995670995670995670995670995670995670995670995670995670995670995670995670995670996
-2.	1.	-1.	0	2.	0	9.856215213358070500927643784786641929499072356215213358070500927643784786641929499072356215213358071e-8
-2.	1.	1.	0	2.	0	68.02721088435374149659863945578231292517006802721088435374149659863945578231292517006802721088435374
-2.	1.	2.	0	2.	0	1.781076066790352504638218923933209647495361781076066790352504638218923933209647495361781076066790353e7
-2.	1.	0	0	3.	0	-283.4467120181405895691609977324263038548752834467120181405895691609977324263038548752834467120181406
-2.	1.	-1.	0	3.	0	0.004174397031539888682745825602968460111317254174397031539888682745825602968460111317254174397031539889
-2.	1.	1.	0	3.	0	-8.905380333951762523191094619666048237476808905380333951762523191094619666048237476808905380333951763e6
-2.	1.	-1.	0	-1.	0	5.43541280148423005565862708719851576994434137291280148423005565862708719851576994434137291280148423e-22
-1.	1.	0	0	0	0	-6.59216067379332685455134434726271460965338516358924522189828312277291869128603822481373501781665047e-7
-1.	1.	-1.	0	0	0	-1.833545918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367347e-11
-1.	1.	1.	0	0	0	0.0132833436404864976293547722119150690579262007833436404864976293547722119150690579262007833436404865
-1.	1.	2.	0	0	0	1853.741496598639455782312925170068027210884353741496598639455782312925170068027210884353741496598639
-1.	1.	3.	0	0	0	-6.431663574520717377860235003092145949288806431663574520717377860235003092145949288806431663574520717e6
-1.	1.	1.	0	-1.	0	1.304499072356215213358070500927643784786641929499072356215213358070500927643784786641929499072356215e-6
-1.	1.	2.	0	-1.	0	-0.001623376623376623376623376623376623376623376623376623376623376623376623376623376623376623376623376623
-1.	1.	3.	0	-1.	0	-333.9517625231910946196660482374768089053803339517625231910946196660482374768089053803339517625231911
-1.	1.	0	0	-1.	0	-1.833545918367346938775510204081632653061224489795918367346938775510204081632653061224489795918367347e-11
-1.	1.	0	0	1.	0	0.0132833436404864976293547722119150690579262007833436404864976293547722119150690579262007833436404865
-1.	1.	-1.	0	1.	0	1.304499072356215213358070500927643784786641929499072356215213358070500927643784786641929499072356215e-6
-1.	1.	1.	0	1.	0	-1842.918985776128633271490414347557204700061842918985776128633271490414347557204700061842918985776129
-1.	1.	2.	0	1.	0	-2.226345083487940630797773654916512059369202226345083487940630797773654916512059369202226345083487941e6
-1.	1.	0	0	2.	0	1853.741496598639455782312925170068027210884353741496598639455782312925170068027210884353741496598639
-1.	1.	-1.	0	2.	0	-0.001623376623376623376623376623376623376623376623376623376623376623376623376623376623376623376623376623
-1.	1.	1.	0	2.	0	-2.226345083487940630797773654916512059369202226345083487940630797773654916512059369202226345083487941e6
-1.	1.	0	0	3.	0	-6.431663574520717377860235003092145949288806431663574520717377860235003092145949288806431663574520717e6
-1.	1.	-1.	0	3.	0	-333.9517625231910946196660482374768089053803339517625231910946196660482374768089053803339517625231911
-1.	1.	-1.	0	-1.	0	-8.696660482374768089053803339517625231910946196660482374768089053803339517625231910946196660482374768e-17
1.	1.	0	0	0	0	-6280.148423005565862708719851576994434137291280148423005565862708719851576994434137291280148423005566
1.	1.	-1.	0	0	0	-0.03814935064935064935064935064935064935064935064935064935064935064935064935064935064935064935064935065
1.	1.	1.	0	0	0	5.132962275819418676561533704390847247990105132962275819418676561533704390847247990105132962275819419e6
1.	1.	0	0	-1.	0	-0.03814935064935064935064935064935064935064935064935064935064935064935064935064935064935064935064935065
1.	1.	1.	0	-1.	0	1400.742115027829313543599257884972170686456400742115027829313543599257884972170686456400742115027829
1.	1.	2.	0	-1.	0	1.001855287569573283858998144712430426716141001855287569573283858998144712430426716141001855287569573e7
1.	1.	-1.	0	1.	0	1400.742115027829313543599257884972170686456400742115027829313543599257884972170686456400742115027829
1.	1.	0	0	1.	0	5.132962275819418676561533704390847247990105132962275819418676561533704390847247990105132962275819419e6
1.	1.	-1.	0	2.	0	1.001855287569573283858998144712430426716141001855287569573283858998144712430426716141001855287569573e7
1.	1.	-1.	0	-1.	0	-1.391465677179962894248608534322820037105751391465677179962894248608534322820037105751391465677179963e-7
2.	1.	-1.	0	0	0	567.408781694495980210265924551638837353123067408781694495980210265924551638837353123067408781694496
2.	1.	0	0	0	0	3.079777365491651205936920222634508348794063079777365491651205936920222634508348794063079777365491651e7
2.	1.	0	0	-1.	0	567.408781694495980210265924551638837353123067408781694495980210265924551638837353123067408781694496
2.	1.	1.	0	-1.	0	-1.669758812615955473098330241187384044526901669758812615955473098330241187384044526901669758812615955e7
2.	1.	-1.	0	1.	0	-1.669758812615955473098330241187384044526901669758812615955473098330241187384044526901669758812615955e7
2.	1.	-1.	0	-1.	0	0.001391465677179962894248608534322820037105751391465677179962894248608534322820037105751391465677179963
0	0	1.	1.	-1.	0	-0.006583694083694083694083694083694083694083694083694083694083694083694083694083694083694083694083694084
0	0	2.	1.	-1.	0	-173.1601731601731601731601731601731601731601731601731601731601731601731601731601731601731601731601732
0	0	3.	1.	-1.	0	2.597402597402597402597402597402597402597402597402597402597402597402597402597402597402597402597402597e6
0	0	-1.	1.	-1.	0	-3.551136363636363636363636363636363636363636363636363636363636363636363636363636363636363636363636364e-12
0	0	-1.	1.	1.	0	0.004329004329004329004329004329004329004329004329004329004329004329004329004329004329004329004329004329
0	0	1.	1.	1.	0	-9.090909090909090909090909090909090909090909090909090909090909090909090909090909090909090909090909091e6
0	0	-1.	1.	2.	0	660.1731601731601731601731601731601731601731601731601731601731601731601731601731601731601731601731602
0	0	-1.	1.	3.	0	2.597402597402597402597402597402597402597402597402597402597402597402597402597402597402597402597402597e6
-2.	0	1.	1.	-1.	0	3.382034632034632034632034632034632034632034632034632034632034632034632034632034632034632034632034632e-13
