0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	2.461767399e-9
0	0	1.	0	2.	1.	-3.150451207e-11
0	0	-1.	0	2.	1.	-1.15417729e-6
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-3.65489475e-6
0	0	1.	0	1.	1.	-2.215590659e-8
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-0.5919708573
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	0.00006809646008
0	0	-1.	0	0	1.	-1.522210776
0	0	-2.	0	0	1.	356.8373496
0	0	0	0	-1.	1.	5.539155879
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	1605.768073
0	0	1.	0	-2.	1.	11.41658082
0	0	0	0	-2.	1.	1248.930724
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	1.119943204e-14
1.	0	1.	1.	1.	0	7.876128017e-12
1.	0	0	1.	1.	0	-2.584855768e-8
1.	0	-1.	1.	1.	0	0.00001442721612
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	1.119943204e-14
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	7.876128017e-12
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-2.584855768e-8
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	0.00001442721612
