0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	6.910713331e-10
0	0	1.	0	2.	1.	-4.685830241e-12
0	0	-1.	0	2.	1.	-6.115197046e-7
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-1.936479065e-6
0	0	1.	0	1.	1.	-6.219641998e-9
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-1.117280955
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	0.00003607966257
0	0	-1.	0	0	1.	-2.87300817
0	0	-2.	0	0	1.	1271.143096
0	0	0	0	-1.	1.	10.45455751
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	5720.143931
0	0	1.	0	-2.	1.	21.54756128
0	0	0	0	-2.	1.	4449.000835
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	8.825670777e-16
1.	0	1.	1.	1.	0	1.17145756e-12
1.	0	0	1.	1.	0	-7.256248998e-9
1.	0	-1.	1.	1.	0	7.643996307e-6
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	8.825670777e-16
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	1.17145756e-12
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-7.256248998e-9
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	7.643996307e-6
