0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	3.661514928e-10
0	0	1.	0	2.	1.	-1.80714686e-12
0	0	-1.	0	2.	1.	-4.451223704e-7
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-1.409554173e-6
0	0	1.	0	1.	1.	-3.295363435e-9
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-1.534947163
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	0.00002626221986
0	0	-1.	0	0	1.	-3.94700699
0	0	-2.	0	0	1.	2399.145084
0	0	0	0	-1.	1.	14.36271988
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	10796.15288
0	0	1.	0	-2.	1.	29.60255243
0	0	0	0	-2.	1.	8397.007793
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	2.477556602e-16
1.	0	1.	1.	1.	0	4.51786715e-13
1.	0	0	1.	1.	0	-3.844590674e-9
1.	0	-1.	1.	1.	0	5.564029631e-6
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	2.477556602e-16
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	4.51786715e-13
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-3.844590674e-9
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	5.564029631e-6
