0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	1.304322383e-9
0	0	1.	0	2.	1.	-1.215009446e-11
0	0	-1.	0	2.	1.	-8.401203218e-7
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-2.660381019e-6
0	0	1.	0	1.	1.	-1.173890144e-8
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-0.8132636503
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	0.00004956709899
0	0	-1.	0	0	1.	-2.091249386
0	0	-2.	0	0	1.	673.4918954
0	0	0	0	-1.	1.	7.609824156
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	3030.713529
0	0	1.	0	-2.	1.	15.6843704
0	0	0	0	-2.	1.	2357.221634
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	3.143922711e-15
1.	0	1.	1.	1.	0	3.037523615e-12
1.	0	0	1.	1.	0	-1.369538502e-8
1.	0	-1.	1.	1.	0	0.00001050150402
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	3.143922711e-15
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	3.037523615e-12
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-1.369538502e-8
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	0.00001050150402
