0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	2.100300805e-7
0	0	1.	0	2.	1.	-2.482701359e-8
0	0	-1.	0	2.	1.	-0.00001066079926
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-0.00003375919767
0	0	1.	0	1.	1.	-1.890270724e-6
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-0.06408893955
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	0.0006289871566
0	0	-1.	0	0	1.	-0.1648001303
0	0	-2.	0	0	1.	4.182498773
0	0	0	0	-1.	1.	0.599689363
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	18.82124448
0	0	1.	0	-2.	1.	1.236000977
0	0	0	0	-2.	1.	14.63874571
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	8.152014892e-11
1.	0	1.	1.	1.	0	6.206753397e-9
1.	0	0	1.	1.	0	-2.205315845e-6
1.	0	-1.	1.	1.	0	0.0001332599908
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	8.152014892e-11
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	6.206753397e-9
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-2.205315845e-6
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	0.0001332599908
