0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	5.445961944e-11
0	0	1.	0	2.	1.	-1.036607e-13
0	0	-1.	0	2.	1.	-1.716668024e-7
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-5.436115409e-7
0	0	1.	0	1.	1.	-4.901365749e-10
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-3.980031725
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	0.00001012834134
0	0	-1.	0	0	1.	-10.23436729
0	0	-2.	0	0	1.	16130.31018
0	0	0	0	-1.	1.	37.24172543
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	72586.39581
0	0	1.	0	-2.	1.	76.7577547
0	0	0	0	-2.	1.	56456.08563
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	5.480891076e-18
1.	0	1.	1.	1.	0	2.591517499e-14
1.	0	0	1.	1.	0	-5.718260041e-10
1.	0	-1.	1.	1.	0	2.14583503e-6
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	5.480891076e-18
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	2.591517499e-14
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-5.718260041e-10
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	2.14583503e-6
