0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	2.885443224e-11
0	0	1.	0	2.	1.	-3.997799724e-14
0	0	-1.	0	2.	1.	-1.249554731e-7
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-3.956923315e-7
0	0	1.	0	1.	1.	-2.596898901e-10
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-5.467862292
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	7.372372913e-6
0	0	-1.	0	0	1.	-14.06021732
0	0	-2.	0	0	1.	30444.21552
0	0	0	0	-1.	1.	51.16356859
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	136998.9698
0	0	1.	0	-2.	1.	105.4516299
0	0	0	0	-2.	1.	106554.7543
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	1.538604624e-18
1.	0	1.	1.	1.	0	9.99449931e-15
1.	0	0	1.	1.	0	-3.029715385e-10
1.	0	-1.	1.	1.	0	1.561943414e-6
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	1.538604624e-18
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	9.99449931e-15
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-3.029715385e-10
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	1.561943414e-6
