0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	3.382034632e-13
0	0	1.	0	2.	1.	-5.073051948e-17
0	0	-1.	0	2.	1.	-1.352813853e-8
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-4.283910534e-8
0	0	1.	0	1.	1.	-3.043831169e-12
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-50.50505051
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	7.981601732e-7
0	0	-1.	0	0	1.	-129.8701299
0	0	-2.	0	0	1.	2.597402597e6
0	0	0	0	-1.	1.	472.5829726
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	1.168831169e7
0	0	1.	0	-2.	1.	974.025974
0	0	0	0	-2.	1.	9.090909091e6
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	2.113771645e-22
1.	0	1.	1.	1.	0	1.268262987e-17
1.	0	0	1.	1.	0	-3.551136364e-12
1.	0	-1.	1.	1.	0	1.691017316e-7
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	2.113771645e-22
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	1.268262987e-17
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-3.551136364e-12
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	1.691017316e-7
