0	0	2.	1.	1.	0	0
0	0	1.	1.	1.	0	0
0	0	0	1.	1.	0	0
0	0	-1.	1.	1.	0	0
0	0	0	0	2.	1.	6.383224507e-13
0	0	1.	0	2.	1.	-1.315413858e-16
0	0	-1.	0	2.	1.	-1.858527862e-8
0	0	-2.	0	2.	1.	-0.0003607503608
0	0	0	0	1.	1.	-5.885338231e-8
0	0	1.	0	1.	1.	-5.744902056e-12
0	0	-1.	0	1.	1.	-0.003517316017
0	0	-2.	0	1.	1.	-36.76239315
0	0	0	0	0	1.	-0.01632395382
0	0	1.	0	0	1.	1.096531439e-6
0	0	-1.	0	0	1.	-94.5318681
0	0	-2.	0	0	1.	1.376186209e6
0	0	0	0	-1.	1.	343.9909645
0	0	1.	0	-1.	1.	-0.04816017316
0	0	-1.	0	-1.	1.	6.192837942e6
0	0	1.	0	-2.	1.	708.9890108
0	0	0	0	-2.	1.	4.816651733e6
0	0	2.	1.	0	0	0
0	0	1.	1.	0	0	0
0	0	0	1.	0	0	0
0	0	-1.	1.	0	0	0
0	0	-2.	1.	1.	0	0
0	0	-3.	0	2.	1.	0
0	0	-3.	0	1.	1.	0
0	0	2.	1.	-1.	0	0
0	0	1.	1.	-1.	0	0
0	0	0	1.	-1.	0	0
0	0	-4.	0	2.	1.	0
1.	0	2.	1.	0	0	0
1.	0	1.	1.	0	0	0
1.	0	0	1.	0	0	0
1.	0	-1.	1.	0	0	0
1.	0	2.	1.	1.	0	7.529778583e-22
1.	0	1.	1.	1.	0	3.288534646e-17
1.	0	0	1.	1.	0	-6.702385732e-12
1.	0	-1.	1.	1.	0	2.323159828e-7
1.	0	-2.	1.	1.	0	-0.002435064935
1.	0	0	0	2.	1.	0
1.	0	1.	0	2.	1.	7.529778583e-22
1.	0	0	0	1.	1.	0
1.	0	1.	0	1.	1.	3.288534646e-17
1.	0	0	0	0	1.	0
1.	0	1.	0	0	1.	-6.702385732e-12
1.	0	0	0	-1.	1.	0
1.	0	1.	0	-1.	1.	2.323159828e-7
