0.005	2329.0686705089132155
0.005860511487667402	5257.9358891700402238
0.006869118979416314	11678.469783913355605
0.008051310137804697	25451.523049211526083
0.009436959110675488	54251.096885391143101
0.011061081455352246	112671.84889871674077
0.012964718987023338	226974.58987537692191
0.01519597691156599	441045.41707424024351
0.017811239451312216	821272.66138273874539
0.02087659468280201	1.4537356142062614436e6
0.024469504592387472	2.4238042990951438454e6
0.028680762552243402	3.7690227219340581545e6
0.0336167876824967	5.4191660210146761261e6
0.03940231407834958	7.1781372512617711994e6
0.04618354285936932	8.8229104136723059844e6
0.054131836693702744	1.0298544634997688024e7
0.06344805015839614	1.1796747384960437363e7
0.07436760536467561	1.3437563051975630556e7
0.08716644110999947	1.4656307358534746497e7
0.10216798589284715	1.4524770533400110947e7
0.11975133099937434	1.3376450712253236347e7
0.14036081019705896	1.2174375692336675001e7
0.16451722811563346	1.0571765654562481583e7
0.19283102105817368	8.692101894071522805e6
0.22601768281801232	6.9317908010574444693e6
0.26491584531418566	5.2960627423686224455e6
0.31050847094578105	3.9118857709171541455e6
0.36394769219915796	2.8003923199396385738e6
0.42658392620864055	1.9534796297943365505e6
0.5000000000000002	1.3357003957221318599e6
