0.005	7088.108743547503
0.005860511487667402	14752.844857450234
0.006869118979416314	30509.68481234407
0.008051310137804697	61655.73792948369
0.009436959110675488	122659.968943833
0.011061081455352246	247878.44855297348
0.012964718987023338	431434.47592380526
0.01519597691156599	820924.2854249432
0.017811239451312216	1.3378302141862258e6
0.02087659468280201	2.228333789330433e6
0.024469504592387472	3.346654231285579e6
0.028680762552243402	4.925163526149348e6
0.0336167876824967	6.458052447889922e6
0.03940231407834958	8.053318326251167e6
0.04618354285936932	9.661322270085363e6
0.054131836693702744	1.1283122958400132e7
0.06344805015839614	1.3722575775764907e7
0.07436760536467561	1.5323739387629239e7
0.08716644110999947	1.5020933897646517e7
0.10216798589284715	1.3768549546808409e7
0.11975133099937434	1.2361022921505433e7
0.14036081019705896	1.3065527362550778e7
0.16451722811563346	9.702337759049594e6
0.19283102105817368	8.93887407739208e6
0.22601768281801232	6.912050617414176e6
0.26491584531418566	5.657373675528283e6
0.31050847094578105	4.1146704124638247e6
0.36394769219915796	3.123452920890631e6
0.42658392620864055	2.190564660689262e6
0.5000000000000002	1.5157163380615131e6
