0.005	161.06938612237605+0.*I
0.005860511487667402	293.65713346523114+0.*I
0.006869118979416314	485.4406479824185+0.*I
0.008051310137804697	686.6568604857346+0.*I
0.009436959110675488	675.0252572887837+0.*I
0.011061081455352246	-158.9412477571637+0.*I
0.012964718987023338	-3189.4659355753424+0.*I
0.01519597691156599	-11042.83221506435+0.*I
0.017811239451312216	-27737.83809995315+0.*I
0.02087659468280201	-58367.28318447546+0.*I
0.024469504592387472	-106892.71752915705+0.*I
0.028680762552243402	-172436.28718306392+0.*I
0.0336167876824967	-248940.1219748287+0.*I
0.03940231407834958	-330841.9279593076+0.*I
0.04618354285936932	-427045.80430377135+0.*I
0.054131836693702744	-563634.9887702526+0.*I
0.06344805015839614	-754750.1876819343+0.*I
0.07436760536467561	-916800.8894504375+0.*I
0.08716644110999947	-896903.8098888489+0.*I
0.10216798589284715	-797668.7925631764+0.*I
0.11975133099937434	-869505.6171714669+0.*I
0.14036081019705896	-886469.9761126388+0.*I
0.16451722811563346	-681920.1483529797+0.*I
0.19283102105817368	-677694.4746914117+0.*I
0.22601768281801232	-519280.58325764287+0.*I
0.26491584531418566	-456222.24742966116+0.*I
0.31050847094578105	-349829.1086244026+0.*I
0.36394769219915796	-269111.32535866986+0.*I
0.42658392620864055	-204468.8615577726+0.*I
0.5000000000000002	-151503.48762972117+0.*I
