0.	0.	0.	1.0768743489894308
0.	2.	0.	0.013676501132329301
0.	1.	0.	0.1363357781719264
0.	0.	2.	0.013676501132329304
0.	2.	2.	-0.0001721492228299745
0.	1.	2.	-0.00021807336864565778
0.	-1.	2.	0.00005016653221793371
0.	-2.	2.	-0.18330392806898294
0.	0.	1.	0.13633577817192638
0.	2.	1.	-0.00021807336864565735
0.	1.	1.	0.012479608853698173
0.	-1.	1.	-0.3589581163298107
0.	2.	-1.	0.00005016653221793198
0.	1.	-1.	-0.3589581163298107
0.	2.	-2.	-0.18330392806898294
2.	0.	0.	0.0136765011323293
2.	2.	0.	-0.00017214922282997438
2.	1.	0.	-0.00021807336864565783
2.	-1.	0.	0.000050166532217827244
2.	-2.	0.	-0.18330392806898288
2.	0.	2.	-0.00017214922282997438
2.	2.	2.	3.576569696034752e-6
2.	1.	2.	0.00003596278549015289
2.	-1.	2.	-0.0012979006516504637
2.	-2.	2.	0.004763688159099383
2.	-3.	2.	0.000050166532217872916
2.	-4.	2.	-0.0005099826538770418
2.	0.	1.	-0.00021807336864565794
2.	2.	1.	0.00003596278549015288
2.	1.	1.	0.0005307291898596707
2.	-1.	1.	-0.015459899072563388
2.	-2.	1.	0.02264737989699425
2.	-3.	1.	0.0015299479616311257
2.	0.	-1.	0.000050166532217827894
2.	2.	-1.	-0.0012979006516504635
2.	1.	-1.	-0.015459899072563392
2.	-1.	-1.	0.36405794286858045
2.	0.	-2.	-0.18330392806898288
2.	2.	-2.	0.004763688159099384
2.	1.	-2.	0.022647379896994245
2.	2.	-3.	0.00005016653221787294
2.	1.	-3.	0.0015299479616311257
2.	2.	-4.	-0.0005099826538770418
1.	0.	0.	0.13633577817192669
1.	2.	0.	-0.00021807336864565572
1.	1.	0.	0.012479608853698134
1.	-1.	0.	-0.3589581163298105
1.	0.	2.	-0.00021807336864565572
1.	2.	2.	0.00003596278549015288
1.	1.	2.	0.0005307291898596709
1.	-1.	2.	-0.015459899072563392
1.	-2.	2.	0.022647379896994255
1.	-3.	2.	0.0015299479616311257
1.	0.	1.	0.012479608853698136
1.	2.	1.	0.0005307291898596709
1.	1.	1.	0.008742471181739096
1.	-1.	1.	-0.18178103756256858
1.	-2.	1.	0.3589581163298101
1.	0.	-1.	-0.3589581163298105
1.	2.	-1.	-0.01545989907256339
1.	1.	-1.	-0.18178103756256864
1.	2.	-2.	0.02264737989699426
1.	1.	-2.	0.3589581163298101
1.	2.	-3.	0.0015299479616311257
-1.	2.	0.	0.00005016653221786519
-1.	1.	0.	-0.35895811632981056
-1.	0.	2.	0.00005016653221786866
-1.	2.	2.	-0.0012979006516504654
-1.	1.	2.	-0.015459899072563383
-1.	-1.	2.	0.36405794286858045
-1.	0.	1.	-0.3589581163298105
-1.	2.	1.	-0.015459899072563385
-1.	1.	1.	-0.18178103756256847
-1.	2.	-1.	0.36405794286858045
-2.	2.	0.	-0.1833039280689829
-2.	0.	2.	-0.1833039280689829
-2.	2.	2.	0.004763688159099383
-2.	1.	2.	0.022647379896994266
-2.	2.	1.	0.022647379896994266
-2.	1.	1.	0.35895811632981
-3.	2.	2.	0.0000501665322178729
-3.	1.	2.	0.0015299479616311252
-3.	2.	1.	0.0015299479616311252
-4.	2.	2.	-0.0005099826538770419
