0.	0.	0.	1.0768743489894308
0.	2.	0.	0.00030255378609782334
0.	1.	0.	0.020277930696351545
0.	0.	2.	0.00030255378609782334
0.	2.	2.	-8.424812397227992e-8
0.	1.	2.	-7.175365227084461e-7
0.	-1.	2.	7.4615297409960256e-6
0.	-2.	2.	-0.18330392806898294
0.	0.	1.	0.02027793069635155
0.	2.	1.	-7.175365227084457e-7
0.	1.	1.	0.0002760759401233811
0.	-1.	1.	-0.3589581163298107
0.	2.	-1.	7.4615297409957e-6
0.	1.	-1.	-0.3589581163298107
0.	2.	-2.	-0.18330392806898288
2.	0.	0.	0.00030255378609782323
2.	2.	0.	-8.424812397227987e-8
2.	1.	0.	-7.175365227084468e-7
2.	-1.	0.	7.46152974097876e-6
2.	-2.	0.	-0.18330392806898288
2.	0.	2.	-8.42481239722799e-8
2.	2.	2.	3.872125734187985e-11
2.	1.	2.	2.617714556838899e-9
2.	-1.	2.	-4.270540351580173e-6
2.	-2.	2.	0.00010538308551139056
2.	-3.	2.	7.461529740986112e-6
2.	-4.	2.	-0.0005099826538770418
2.	0.	1.	-7.175365227084463e-7
2.	2.	1.	2.617714556838899e-9
2.	1.	1.	2.5973360697170594e-7
2.	-1.	1.	-0.0003420064058662966
2.	-2.	1.	0.00336846282144711
2.	-3.	1.	0.0015299479616311257
2.	0.	-1.	7.461529740979004e-6
2.	2.	-1.	-4.270540351580173e-6
2.	1.	-1.	-0.0003420064058662966
2.	-1.	-1.	0.36405794286858045
2.	0.	-2.	-0.18330392806898288
2.	2.	-2.	0.00010538308551139055
2.	1.	-2.	0.00336846282144711
2.	2.	-3.	7.461529740986112e-6
2.	1.	-3.	0.0015299479616311257
2.	2.	-4.	-0.0005099826538770418
1.	0.	0.	0.02027793069635159
1.	2.	0.	-7.175365227084402e-7
1.	1.	0.	0.00027607594012338027
1.	-1.	0.	-0.3589581163298105
1.	0.	2.	-7.175365227084393e-7
1.	2.	2.	2.617714556838898e-9
1.	1.	2.	2.59733606971706e-7
1.	-1.	2.	-0.0003420064058662967
1.	-2.	2.	0.0033684628214471113
1.	-3.	2.	0.0015299479616311257
1.	0.	1.	0.00027607594012338027
1.	2.	1.	2.59733606971706e-7
1.	1.	1.	0.000028765742514010444
1.	-1.	1.	-0.027037240928468737
1.	-2.	1.	0.3589581163298101
1.	0.	-1.	-0.3589581163298105
1.	2.	-1.	-0.00034200640586629663
1.	1.	-1.	-0.02703724092846874
1.	2.	-2.	0.0033684628214471113
1.	1.	-2.	0.3589581163298101
1.	2.	-3.	0.0015299479616311257
-1.	2.	0.	7.46152974098475e-6
-1.	1.	0.	-0.35895811632981056
-1.	0.	2.	7.461529740985617e-6
-1.	2.	2.	-4.270540351580178e-6
-1.	1.	2.	-0.0003420064058662965
-1.	-1.	2.	0.36405794286858045
-1.	0.	1.	-0.3589581163298105
-1.	2.	1.	-0.0003420064058662965
-1.	1.	1.	-0.027037240928468723
-1.	2.	-1.	0.36405794286858045
-2.	2.	0.	-0.1833039280689829
-2.	0.	2.	-0.1833039280689829
-2.	2.	2.	0.00010538308551139056
-2.	1.	2.	0.0033684628214471126
-2.	2.	1.	0.0033684628214471126
-2.	1.	1.	0.35895811632981
-3.	2.	2.	7.4615297409861e-6
-3.	1.	2.	0.0015299479616311252
-3.	2.	1.	0.0015299479616311252
-4.	2.	2.	-0.0005099826538770419
