0.048836 0.102501 0.134761 296107653.273172
0.048836 0.113250 0.113250 299206051.943108
0.048836 0.113250 0.124006 293752473.044538
0.048836 0.113250 0.134761 288509532.543337
0.048836 0.113250 0.145531 283076478.923059
0.048836 0.124006 0.124006 288298894.145968
0.048836 0.124006 0.134761 283055953.644767
0.048836 0.124006 0.145531 277622900.024489
0.048836 0.124006 0.156301 272743706.697533
0.048836 0.134761 0.134761 277813013.143566
0.048836 0.134761 0.145531 272379959.523288
0.048836 0.134761 0.156301 267500766.196333
0.048836 0.134761 0.167057 263859407.148028
0.048836 0.145531 0.145531 266946905.903010
0.048836 0.145531 0.156301 262067712.576054
0.048836 0.145531 0.167057 258426353.527750
0.048836 0.145531 0.177821 255617869.297793
0.048836 0.156301 0.156301 257188519.249099
0.048836 0.156301 0.167057 253547160.200795
0.048836 0.156301 0.177821 250738675.970838
0.048836 0.156301 0.188592 248352306.149518
0.048836 0.167057 0.167057 249905801.152490
0.048836 0.167057 0.177821 247097316.922533
0.048836 0.167057 0.188592 244710947.101214
0.048836 0.167057 0.199356 242519411.078195
0.048836 0.177821 0.177821 244288832.692576
0.048836 0.177821 0.188592 241902462.871257
0.048836 0.177821 0.199356 239710926.848238
0.048836 0.177821 0.210114 237598280.050274
0.048836 0.188592 0.188592 239516093.049937
0.048836 0.188592 0.199356 237324557.026918
0.048836 0.188592 0.210114 235211910.228955
0.048836 0.188592 0.220892 233330929.747280
0.048836 0.199356 0.199356 235133021.003900
0.048836 0.199356 0.210114 233020374.205936
0.048836 0.199356 0.220892 231139393.724261
0.048836 0.210114 0.210114 230907727.407971
0.048836 0.210114 0.220892 229026746.926298
0.048836 0.220892 0.220892 227145766.444623
0.059539 0.059539 0.059539 425054392.189581
0.059539 0.059539 0.070261 407284073.345380
0.059539 0.059539 0.081000 389083911.660423
0.059539 0.059539 0.091757 371706087.241510
0.059539 0.059539 0.102501 359030810.035308
0.059539 0.070261 0.070261 389513754.501179
0.059539 0.070261 0.081000 371313592.816221
0.059539 0.070261 0.091757 353935768.397310
0.059539 0.070261 0.102501 341260491.191107
0.059539 0.070261 0.113250 333662370.461271
0.059539 0.081000 0.081000 353113431.131264
0.059539 0.081000 0.091757 335735606.712353
0.059539 0.081000 0.102501 323060329.506150
0.059539 0.081000 0.113250 315462208.776315
0.059539 0.081000 0.124006 310008629.877745
0.059539 0.091757 0.091757 318357782.293439
0.059539 0.091757 0.102501 305682505.087238
0.059539 0.091757 0.113250 298084384.357403
0.059539 0.091757 0.124006 292630805.458832
0.059539 0.091757 0.134761 287387864.957632
0.059539 0.102501 0.102501 293007227.881037
0.059539 0.102501 0.113250 285409107.151201
0.059539 0.102501 0.124006 279955528.252630
0.059539 0.102501 0.134761 274712587.751430
0.059539 0.102501 0.145531 269279534.131152
0.059539 0.113250 0.113250 277810986.421365
0.059539 0.113250 0.124006 272357407.522795
0.059539 0.113250 0.134761 267114467.021594
0.059539 0.113250 0.145531 261681413.401317
0.059539 0.113250 0.156301 256802220.074360
0.059539 0.124006 0.124006 266903828.624225
0.059539 0.124006 0.134761 261660888.123024
0.059539 0.124006 0.145531 256227834.502746
0.059539 0.124006 0.156301 251348641.175790
0.059539 0.124006 0.167057 247707282.127486
0.059539 0.134761 0.134761 256417947.621823
0.059539 0.134761 0.145531 250984894.001545
0.059539 0.134761 0.156301 246105700.674590
0.059539 0.134761 0.167057 242464341.626285
0.059539 0.134761 0.177821 239655857.396328
0.059539 0.145531 0.145531 245551840.381267
0.059539 0.145531 0.156301 240672647.054312
0.059539 0.145531 0.167057 237031288.006007
0.059539 0.145531 0.177821 234222803.776051
0.059539 0.145531 0.188592 231836433.954730
0.059539 0.156301 0.156301 235793453.727356
0.059539 0.156301 0.167057 232152094.679052
0.059539 0.156301 0.177821 229343610.449095
0.059539 0.156301 0.188592 226957240.627775
0.059539 0.156301 0.199356 224765704.604756
0.059539 0.167057 0.167057 228510735.630747
0.059539 0.167057 0.177821 225702251.400790
0.059539 0.167057 0.188592 223315881.579471
0.059539 0.167057 0.199356 221124345.556452
0.059539 0.167057 0.210114 219011698.758488
0.059539 0.177821 0.177821 222893767.170834
0.059539 0.177821 0.188592 220507397.349514
0.059539 0.177821 0.199356 218315861.326495
0.059539 0.177821 0.210114 216203214.528531
0.059539 0.177821 0.220892 214322234.046857
0.059539 0.188592 0.188592 218121027.528195
0.059539 0.188592 0.199356 215929491.505176
0.059539 0.188592 0.210114 213816844.707211
0.059539 0.188592 0.220892 211935864.225537
0.059539 0.199356 0.199356 213737955.482157
0.059539 0.199356 0.210114 211625308.684193
0.059539 0.199356 0.220892 209744328.202518
0.059539 0.210114 0.210114 209512661.886229
0.059539 0.210114 0.220892 207631681.404554
0.059539 0.220892 0.220892 205750700.922880
0.070261 0.070261 0.070261 371743435.656978
0.070261 0.070261 0.081000 353543273.972020
0.070261 0.070261 0.091757 336165449.553109
0.070261 0.070261 0.102501 323490172.346906
0.070261 0.070261 0.113250 315892051.617072
0.070261 0.070261 0.124006 310438472.718500
0.070261 0.081000 0.081000 335343112.287063
0.070261 0.081000 0.091757 317965287.868152
0.070261 0.081000 0.102501 305290010.661949
0.070261 0.081000 0.113250 297691889.932114
0.070261 0.081000 0.124006 292238311.033543
0.070261 0.081000 0.134761 286995370.532343
0.070261 0.091757 0.091757 300587463.449239
0.070261 0.091757 0.102501 287912186.243037
0.070261 0.091757 0.113250 280314065.513202
0.070261 0.091757 0.124006 274860486.614631
0.070261 0.091757 0.134761 269617546.113431
0.070261 0.091757 0.145531 264184492.493153
0.070261 0.102501 0.102501 275236909.036835
0.070261 0.102501 0.113250 267638788.307000
0.070261 0.102501 0.124006 262185209.408429
0.070261 0.102501 0.134761 256942268.907229
0.070261 0.102501 0.145531 251509215.286951
0.070261 0.102501 0.156301 246630021.959995
0.070261 0.113250 0.113250 260040667.577164
0.070261 0.113250 0.124006 254587088.678594
0.070261 0.113250 0.134761 249344148.177393
0.070261 0.113250 0.145531 243911094.557116
0.070261 0.113250 0.156301 239031901.230160
0.070261 0.113250 0.167057 235390542.181856
0.070261 0.124006 0.124006 249133509.780023
0.070261 0.124006 0.134761 243890569.278823
0.070261 0.124006 0.145531 238457515.658545
0.070261 0.124006 0.156301 233578322.331589
0.070261 0.124006 0.167057 229936963.283285
0.070261 0.124006 0.177821 227128479.053329
0.070261 0.134761 0.134761 238647628.777622
0.070261 0.134761 0.145531 233214575.157344
0.070261 0.134761 0.156301 228335381.830389
0.070261 0.134761 0.167057 224694022.782084
0.070261 0.134761 0.177821 221885538.552127
0.070261 0.134761 0.188592 219499168.730807
0.070261 0.145531 0.145531 227781521.537066
0.070261 0.145531 0.156301 222902328.210111
0.070261 0.145531 0.167057 219260969.161806
0.070261 0.145531 0.177821 216452484.931849
0.070261 0.145531 0.188592 214066115.110529
0.070261 0.145531 0.199356 211874579.087511
0.070261 0.156301 0.156301 218023134.883155
0.070261 0.156301 0.167057 214381775.834851
0.070261 0.156301 0.177821 211573291.604894
0.070261 0.156301 0.188592 209186921.783574
0.070261 0.156301 0.199356 206995385.760555
0.070261 0.156301 0.210114 204882738.962592
0.070261 0.167057 0.167057 210740416.786547
0.070261 0.167057 0.177821 207931932.556589
0.070261 0.167057 0.188592 205545562.735270
0.070261 0.167057 0.199356 203354026.712251
0.070261 0.167057 0.210114 201241379.914287
0.070261 0.167057 0.220892 199360399.432613
0.070261 0.177821 0.177821 205123448.326632
0.070261 0.177821 0.188592 202737078.505313
0.070261 0.177821 0.199356 200545542.482294
0.070261 0.177821 0.210114 198432895.684330
0.070261 0.177821 0.220892 196551915.202656
0.070261 0.188592 0.188592 200350708.683993
0.070261 0.188592 0.199356 198159172.660974
0.070261 0.188592 0.210114 196046525.863010
0.070261 0.188592 0.220892 194165545.381336
0.070261 0.199356 0.199356 195967636.637956
0.070261 0.199356 0.210114 193854989.839992
0.070261 0.199356 0.220892 191974009.358318
0.070261 0.210114 0.210114 191742343.042027
0.070261 0.210114 0.220892 189861362.560353
0.070261 0.220892 0.220892 187980382.078679
0.081000 0.081000 0.081000 317142950.602106
0.081000 0.081000 0.091757 299765126.183194
0.081000 0.081000 0.102501 287089848.976992
0.081000 0.081000 0.113250 279491728.247157
0.081000 0.081000 0.124006 274038149.348586
0.081000 0.081000 0.134761 268795208.847386
0.081000 0.081000 0.145531 263362155.227108
0.081000 0.091757 0.091757 282387301.764282
0.081000 0.091757 0.102501 269712024.558080
0.081000 0.091757 0.113250 262113903.828245
0.081000 0.091757 0.124006 256660324.929674
0.081000 0.091757 0.134761 251417384.428473
0.081000 0.091757 0.145531 245984330.808195
0.081000 0.091757 0.156301 241105137.481240
0.081000 0.102501 0.102501 257036747.351878
0.081000 0.102501 0.113250 249438626.622043
0.081000 0.102501 0.124006 243985047.723472
0.081000 0.102501 0.134761 238742107.222271
0.081000 0.102501 0.145531 233309053.601994
0.081000 0.102501 0.156301 228429860.275038
0.081000 0.102501 0.167057 224788501.226733
0.081000 0.113250 0.113250 241840505.892207
0.081000 0.113250 0.124006 236386926.993636
0.081000 0.113250 0.134761 231143986.492436
0.081000 0.113250 0.145531 225710932.872159
0.081000 0.113250 0.156301 220831739.545203
0.081000 0.113250 0.167057 217190380.496898
0.081000 0.113250 0.177821 214381896.266941
0.081000 0.124006 0.124006 230933348.095066
0.081000 0.124006 0.134761 225690407.593866
0.081000 0.124006 0.145531 220257353.973587
0.081000 0.124006 0.156301 215378160.646632
0.081000 0.124006 0.167057 211736801.598328
0.081000 0.124006 0.177821 208928317.368371
0.081000 0.124006 0.188592 206541947.547051
0.081000 0.134761 0.134761 220447467.092665
0.081000 0.134761 0.145531 215014413.472387
0.081000 0.134761 0.156301 210135220.145431
0.081000 0.134761 0.167057 206493861.097127
0.081000 0.134761 0.177821 203685376.867170
0.081000 0.134761 0.188592 201299007.045850
0.081000 0.134761 0.199356 199107471.022832
0.081000 0.145531 0.145531 209581359.852109
0.081000 0.145531 0.156301 204702166.525153
0.081000 0.145531 0.167057 201060807.476849
0.081000 0.145531 0.177821 198252323.246892
0.081000 0.145531 0.188592 195865953.425573
0.081000 0.145531 0.199356 193674417.402554
0.081000 0.145531 0.210114 191561770.604590
0.081000 0.156301 0.156301 199822973.198198
0.081000 0.156301 0.167057 196181614.149894
0.081000 0.156301 0.177821 193373129.919936
0.081000 0.156301 0.188592 190986760.098617
0.081000 0.156301 0.199356 188795224.075598
0.081000 0.156301 0.210114 186682577.277634
0.081000 0.156301 0.220892 184801596.795960
0.081000 0.167057 0.167057 192540255.101589
0.081000 0.167057 0.177821 189731770.871632
0.081000 0.167057 0.188592 187345401.050313
0.081000 0.167057 0.199356 185153865.027294
0.081000 0.167057 0.210114 183041218.229330
0.081000 0.167057 0.220892 181160237.747655
0.081000 0.177821 0.177821 186923286.641676
0.081000 0.177821 0.188592 184536916.820356
0.081000 0.177821 0.199356 182345380.797337
0.081000 0.177821 0.210114 180232733.999373
0.081000 0.177821 0.220892 178351753.517698
0.081000 0.188592 0.188592 182150546.999036
0.081000 0.188592 0.199356 179959010.976017
0.081000 0.188592 0.210114 177846364.178053
0.081000 0.188592 0.220892 175965383.696379
0.081000 0.199356 0.199356 177767474.952998
0.081000 0.199356 0.210114 175654828.155034
0.081000 0.199356 0.220892 173773847.673360
0.081000 0.210114 0.210114 173542181.357071
0.081000 0.210114 0.220892 171661200.875396
0.081000 0.220892 0.220892 169780220.393722
0.091757 0.091757 0.091757 265009477.345370
0.091757 0.091757 0.102501 252334200.139168
0.091757 0.091757 0.113250 244736079.409332
0.091757 0.091757 0.124006 239282500.510762
0.091757 0.091757 0.134761 234039560.009561
0.091757 0.091757 0.145531 228606506.389283
0.091757 0.091757 0.156301 223727313.062327
0.091757 0.091757 0.167057 220085954.014023
0.091757 0.102501 0.102501 239658922.932966
0.091757 0.102501 0.113250 232060802.203131
0.091757 0.102501 0.124006 226607223.304560
0.091757 0.102501 0.134761 221364282.803360
0.091757 0.102501 0.145531 215931229.183081
0.091757 0.102501 0.156301 211052035.856126
0.091757 0.102501 0.167057 207410676.807821
0.091757 0.102501 0.177821 204602192.577864
0.091757 0.113250 0.113250 224462681.473295
0.091757 0.113250 0.124006 219009102.574725
0.091757 0.113250 0.134761 213766162.073524
0.091757 0.113250 0.145531 208333108.453246
0.091757 0.113250 0.156301 203453915.126290
0.091757 0.113250 0.167057 199812556.077986
0.091757 0.113250 0.177821 197004071.848029
0.091757 0.113250 0.188592 194617702.026709
0.091757 0.124006 0.124006 213555523.676154
0.091757 0.124006 0.134761 208312583.174954
0.091757 0.124006 0.145531 202879529.554676
0.091757 0.124006 0.156301 198000336.227720
0.091757 0.124006 0.167057 194358977.179415
0.091757 0.124006 0.177821 191550492.949459
0.091757 0.124006 0.188592 189164123.128139
0.091757 0.124006 0.199356 186972587.105120
0.091757 0.134761 0.134761 203069642.673753
0.091757 0.134761 0.145531 197636589.053475
0.091757 0.134761 0.156301 192757395.726519
0.091757 0.134761 0.167057 189116036.678215
0.091757 0.134761 0.177821 186307552.448258
0.091757 0.134761 0.188592 183921182.626939
0.091757 0.134761 0.199356 181729646.603919
0.091757 0.134761 0.210114 179616999.805955
0.091757 0.145531 0.145531 192203535.433197
0.091757 0.145531 0.156301 187324342.106241
0.091757 0.145531 0.167057 183682983.057937
0.091757 0.145531 0.177821 180874498.827980
0.091757 0.145531 0.188592 178488129.006661
0.091757 0.145531 0.199356 176296592.983642
0.091757 0.145531 0.210114 174183946.185678
0.091757 0.145531 0.220892 172302965.704003
0.091757 0.156301 0.156301 182445148.779286
0.091757 0.156301 0.167057 178803789.730981
0.091757 0.156301 0.177821 175995305.501025
0.091757 0.156301 0.188592 173608935.679705
0.091757 0.156301 0.199356 171417399.656686
0.091757 0.156301 0.210114 169304752.858722
0.091757 0.156301 0.220892 167423772.377048
0.091757 0.167057 0.167057 175162430.682677
0.091757 0.167057 0.177821 172353946.452720
0.091757 0.167057 0.188592 169967576.631400
0.091757 0.167057 0.199356 167776040.608381
0.091757 0.167057 0.210114 165663393.810418
0.091757 0.167057 0.220892 163782413.328743
0.091757 0.177821 0.177821 169545462.222763
0.091757 0.177821 0.188592 167159092.401444
0.091757 0.177821 0.199356 164967556.378425
0.091757 0.177821 0.210114 162854909.580461
0.091757 0.177821 0.220892 160973929.098787
0.091757 0.188592 0.188592 164772722.580124
0.091757 0.188592 0.199356 162581186.557105
0.091757 0.188592 0.210114 160468539.759141
0.091757 0.188592 0.220892 158587559.277467
0.091757 0.199356 0.199356 160389650.534086
0.091757 0.199356 0.210114 158277003.736122
0.091757 0.199356 0.220892 156396023.254448
0.091757 0.210114 0.210114 156164356.938159
0.091757 0.210114 0.220892 154283376.456484
0.091757 0.220892 0.220892 152402395.974810
0.102501 0.102501 0.102501 226983645.726764
0.102501 0.102501 0.113250 219385524.996929
0.102501 0.102501 0.124006 213931946.098358
0.102501 0.102501 0.134761 208689005.597158
0.102501 0.102501 0.145531 203255951.976880
0.102501 0.102501 0.156301 198376758.649924
0.102501 0.102501 0.167057 194735399.601620
0.102501 0.102501 0.177821 191926915.371663
0.102501 0.102501 0.188592 189540545.550343
0.102501 0.113250 0.113250 211787404.267093
0.102501 0.113250 0.124006 206333825.368522
0.102501 0.113250 0.134761 201090884.867322
0.102501 0.113250 0.145531 195657831.247044
0.102501 0.113250 0.156301 190778637.920088
0.102501 0.113250 0.167057 187137278.871784
0.102501 0.113250 0.177821 184328794.641827
0.102501 0.113250 0.188592 181942424.820508
0.102501 0.113250 0.199356 179750888.797489
0.102501 0.124006 0.124006 200880246.469952
0.102501 0.124006 0.134761 195637305.968751
0.102501 0.124006 0.145531 190204252.348473
0.102501 0.124006 0.156301 185325059.021518
0.102501 0.124006 0.167057 181683699.973213
0.102501 0.124006 0.177821 178875215.743257
0.102501 0.124006 0.188592 176488845.921937
0.102501 0.124006 0.199356 174297309.898918
0.102501 0.124006 0.210114 172184663.100954
0.102501 0.134761 0.134761 190394365.467551
0.102501 0.134761 0.145531 184961311.847273
0.102501 0.134761 0.156301 180082118.520317
0.102501 0.134761 0.167057 176440759.472013
0.102501 0.134761 0.177821 173632275.242057
0.102501 0.134761 0.188592 171245905.420736
0.102501 0.134761 0.199356 169054369.397717
0.102501 0.134761 0.210114 166941722.599754
0.102501 0.134761 0.220892 165060742.118079
0.102501 0.145531 0.145531 179528258.226995
0.102501 0.145531 0.156301 174649064.900039
0.102501 0.145531 0.167057 171007705.851735
0.102501 0.145531 0.177821 168199221.621778
0.102501 0.145531 0.188592 165812851.800458
0.102501 0.145531 0.199356 163621315.777440
0.102501 0.145531 0.210114 161508668.979476
0.102501 0.145531 0.220892 159627688.497801
0.102501 0.156301 0.156301 169769871.573084
0.102501 0.156301 0.167057 166128512.524779
0.102501 0.156301 0.177821 163320028.294823
0.102501 0.156301 0.188592 160933658.473503
0.102501 0.156301 0.199356 158742122.450484
0.102501 0.156301 0.210114 156629475.652520
0.102501 0.156301 0.220892 154748495.170846
0.102501 0.167057 0.167057 162487153.476475
0.102501 0.167057 0.177821 159678669.246518
0.102501 0.167057 0.188592 157292299.425198
0.102501 0.167057 0.199356 155100763.402179
0.102501 0.167057 0.210114 152988116.604216
0.102501 0.167057 0.220892 151107136.122541
0.102501 0.177821 0.177821 156870185.016561
0.102501 0.177821 0.188592 154483815.195242
0.102501 0.177821 0.199356 152292279.172223
0.102501 0.177821 0.210114 150179632.374259
0.102501 0.177821 0.220892 148298651.892585
0.102501 0.188592 0.188592 152097445.373922
0.102501 0.188592 0.199356 149905909.350903
0.102501 0.188592 0.210114 147793262.552939
0.102501 0.188592 0.220892 145912282.071265
0.102501 0.199356 0.199356 147714373.327884
0.102501 0.199356 0.210114 145601726.529921
0.102501 0.199356 0.220892 143720746.048246
0.102501 0.210114 0.210114 143489079.731956
0.102501 0.210114 0.220892 141608099.250282
0.102501 0.220892 0.220892 139727118.768608
0.113250 0.113250 0.113250 204189283.537258
0.113250 0.113250 0.124006 198735704.638687
0.113250 0.113250 0.134761 193492764.137487
0.113250 0.113250 0.145531 188059710.517209
0.113250 0.113250 0.156301 183180517.190253
0.113250 0.113250 0.167057 179539158.141948
0.113250 0.113250 0.177821 176730673.911991
0.113250 0.113250 0.188592 174344304.090672
0.113250 0.113250 0.199356 172152768.067653
0.113250 0.113250 0.210114 170040121.269689
0.113250 0.124006 0.124006 193282125.740117
0.113250 0.124006 0.134761 188039185.238916
0.113250 0.124006 0.145531 182606131.618638
0.113250 0.124006 0.156301 177726938.291683
0.113250 0.124006 0.167057 174085579.243378
0.113250 0.124006 0.177821 171277095.013421
0.113250 0.124006 0.188592 168890725.192102
0.113250 0.124006 0.199356 166699189.169083
0.113250 0.124006 0.210114 164586542.371119
0.113250 0.124006 0.220892 162705561.889445
0.113250 0.134761 0.134761 182796244.737715
0.113250 0.134761 0.145531 177363191.117438
0.113250 0.134761 0.156301 172483997.790482
0.113250 0.134761 0.167057 168842638.742178
0.113250 0.134761 0.177821 166034154.512221
0.113250 0.134761 0.188592 163647784.690901
0.113250 0.134761 0.199356 161456248.667882
0.113250 0.134761 0.210114 159343601.869918
0.113250 0.134761 0.220892 157462621.388244
0.113250 0.145531 0.145531 171930137.497160
0.113250 0.145531 0.156301 167050944.170204
0.113250 0.145531 0.167057 163409585.121900
0.113250 0.145531 0.177821 160601100.891943
0.113250 0.145531 0.188592 158214731.070623
0.113250 0.145531 0.199356 156023195.047604
0.113250 0.145531 0.210114 153910548.249640
0.113250 0.145531 0.220892 152029567.767966
0.113250 0.156301 0.156301 162171750.843249
0.113250 0.156301 0.167057 158530391.794944
0.113250 0.156301 0.177821 155721907.564987
0.113250 0.156301 0.188592 153335537.743667
0.113250 0.156301 0.199356 151144001.720649
0.113250 0.156301 0.210114 149031354.922685
0.113250 0.156301 0.220892 147150374.441010
0.113250 0.167057 0.167057 154889032.746639
0.113250 0.167057 0.177821 152080548.516683
0.113250 0.167057 0.188592 149694178.695363
0.113250 0.167057 0.199356 147502642.672344
0.113250 0.167057 0.210114 145389995.874380
0.113250 0.167057 0.220892 143509015.392706
0.113250 0.177821 0.177821 149272064.286726
0.113250 0.177821 0.188592 146885694.465406
0.113250 0.177821 0.199356 144694158.442388
0.113250 0.177821 0.210114 142581511.644423
0.113250 0.177821 0.220892 140700531.162749
0.113250 0.188592 0.188592 144499324.644087
0.113250 0.188592 0.199356 142307788.621068
0.113250 0.188592 0.210114 140195141.823104
0.113250 0.188592 0.220892 138314161.341429
0.113250 0.199356 0.199356 140116252.598049
0.113250 0.199356 0.210114 138003605.800085
0.113250 0.199356 0.220892 136122625.318410
0.113250 0.210114 0.210114 135890959.002121
0.113250 0.210114 0.220892 134009978.520446
0.113250 0.220892 0.220892 132128998.038772
0.124006 0.124006 0.124006 187828546.841546
0.124006 0.124006 0.134761 182585606.340346
0.124006 0.124006 0.145531 177152552.720068
0.124006 0.124006 0.156301 172273359.393112
0.124006 0.124006 0.167057 168632000.344807
0.124006 0.124006 0.177821 165823516.114851
0.124006 0.124006 0.188592 163437146.293531
0.124006 0.124006 0.199356 161245610.270513
0.124006 0.124006 0.210114 159132963.472548
0.124006 0.124006 0.220892 157251982.990874
0.124006 0.134761 0.134761 177342665.839145
0.124006 0.134761 0.145531 171909612.218867
0.124006 0.134761 0.156301 167030418.891912
0.124006 0.134761 0.167057 163389059.843607
0.124006 0.134761 0.177821 160580575.613650
0.124006 0.134761 0.188592 158194205.792331
0.124006 0.134761 0.199356 156002669.769313
0.124006 0.134761 0.210114 153890022.971348
0.124006 0.134761 0.220892 152009042.489673
0.124006 0.145531 0.145531 166476558.598589
0.124006 0.145531 0.156301 161597365.271633
0.124006 0.145531 0.167057 157956006.223329
0.124006 0.145531 0.177821 155147521.993372
0.124006 0.145531 0.188592 152761152.172052
0.124006 0.145531 0.199356 150569616.149034
0.124006 0.145531 0.210114 148456969.351070
0.124006 0.145531 0.220892 146575988.869396
0.124006 0.156301 0.156301 156718171.944678
0.124006 0.156301 0.167057 153076812.896373
0.124006 0.156301 0.177821 150268328.666417
0.124006 0.156301 0.188592 147881958.845097
