1.500000000000000038e-05 4.257486774904324989e+01
1.586105264090032212e-05 4.491838771338702685e+01
1.677153272516073665e-05 4.739090225764642383e+01
1.773427756149045749e-05 4.999951089252991210e+01
1.875228733007583529e-05 5.275170393482285647e+01
1.982873443197472619e-05 5.565538390270065605e+01
2.096697337519892298e-05 5.871888818252181608e+01
2.217055122829237086e-05 6.195101268777908388e+01
2.344321867398150254e-05 6.536103670273796240e+01
2.478894169734386987e-05 6.895874989452839543e+01
2.621191394491866769e-05 7.275448044501334266e+01
2.771656979327361271e-05 7.675912466445990390e+01
2.930759816775336233e-05 8.098417824169354162e+01
3.098995715447265537e-05 8.544176918112736985e+01
3.276888945108908388e-05 9.014469255975211581e+01
3.464993870450448082e-05 9.510644682751741641e+01
3.663896678640766829e-05 1.003412710368578615e+02
3.874217206049402912e-05 1.058641864867385607e+02
4.096610869828747265e-05 1.116910401088200331e+02
4.331770710375880466e-05 1.178385495572718469e+02
4.580429551038801432e-05 1.243243495622763675e+02
4.843362281797456391e-05 1.311670429391763548e+02
5.121388274036036071e-05 1.383862542705145700e+02
5.415373933931680057e-05 1.460026855477475465e+02
5.726235402416655131e-05 1.540381715312390156e+02
6.054941410127839965e-05 1.625157427820869032e+02
6.402516296240325371e-05 1.714596931242192568e+02
6.770043200592662925e-05 1.808956483845281014e+02
7.158667439051301297e-05 1.908506331087426418e+02
7.569600072632784015e-05 2.013531470042967726e+02
8.004121681506098300e-05 2.124332498329259522e+02
8.463586355635987558e-05 2.241226462018593679e+02
8.949425914503206020e-05 2.364547644257711454e+02
9.463154369051522566e-05 2.494648467527393620e+02
1.000637263976613756e-04 2.631900580142458352e+02
1.058077354558635937e-04 2.776695901380163605e+02
1.118814707919938448e-04 2.929447548371306311e+02
1.183038598515443992e-04 3.090590847259717293e+02
1.250949165818026362e-04 3.260584741243047802e+02
1.322758038008670697e-04 3.439913079067436001e+02
1.398688991468636773e-04 3.629085692717667371e+02
1.478978648128788311e-04 3.828639414630349052e+02
1.563877212849220267e-04 4.039139932311557004e+02
1.653649253127063780e-04 4.261183384967872598e+02
1.748574523562255263e-04 4.495397612240979583e+02
