2.	0.	2.	2.3480988672801043e-6
2.	-1.	2.	0.00010516869902372366
2.	-2.	2.	-0.000770085028976436
2.	1.	2.	-1.752052564997449e-7
2.	0.	1.	-0.00008986047501571804
2.	-1.	1.	0.0035912213806600117
2.	-2.	1.	-0.008811630973383791
2.	1.	1.	-3.5407310824193717e-6
2.	0.	0.	-0.0032887088534401254
2.	-1.	0.	0.010693566479791142
2.	-2.	0.	0.09080699446000098
2.	1.	0.	0.000034944932530940145
2.	0.	-1.	-0.002151901804616163
2.	1.	-1.	0.0004949438009560325
2.	-1.	-1.	-0.31542716545141125
2.	-2.	-1.	0.20566901186389264
2.	0.	-2.	0.23923769628913905
2.	1.	-2.	-0.0035816411621646255
2.	-1.	-2.	-0.215568335612503
2.	-3.	2.	-0.00017460265166930212
2.	-3.	1.	-0.0005039019675850964
2.	-3.	0.	0.0021665368021195064
2.	-4.	2.	0.0006568978164880283
2.	-4.	1.	0.0008079864553381926
2.	0.	-3.	0.011553655940482025
1.	0.	2.	0.00011590584790706435
1.	-1.	2.	0.00030616185627979284
1.	-2.	2.	-0.008381573422956395
1.	1.	2.	7.722221046556583e-7
1.	0.	1.	0.0031332009703904685
1.	-1.	1.	0.049537761402692004
1.	-2.	1.	-0.23875835323305872
1.	1.	1.	-0.00001903406654495994
1.	0.	0.	-0.03732326834071181
1.	1.	0.	-0.0008018383700600117
1.	-1.	0.	0.7675805330416337
1.	-2.	0.	-0.21060722586172873
1.	0.	-1.	-0.8261764173837663
1.	1.	-1.	-0.0003116421487146942
1.	-1.	-1.	0.020648290225618926
1.	0.	-2.	0.47793960101783783
1.	1.	-2.	0.05407968191433556
1.	-3.	2.	-0.002543028458883656
1.	-4.	2.	0.0008079864553381926
1.	-3.	1.	-0.0032319458213527982
0.	0.	2.	0.000029254999287724875
0.	-1.	2.	-0.01805760105364615
0.	-2.	2.	0.09532900138815537
0.	1.	2.	0.00004081450195138892
0.	0.	1.	0.04985030358765455
0.	1.	1.	0.0011683452336255147
0.	-1.	1.	-0.41796284075436696
0.	-2.	1.	-0.19998004837037486
0.	0.	0.	0.8395655978035447
0.	1.	0.	0.0025676976047979546
0.	-1.	0.	0.40323567583484105
0.	0.	-1.	-0.5814847281910814
0.	1.	-1.	-0.07992387377286218
0.	1.	-2.	-0.20413909877756822
0.	-3.	2.	-0.00543154092962328
-1.	0.	2.	-0.011885424615402582
-1.	-1.	2.	0.07925923997409656
-1.	-2.	2.	0.217082657614581
-1.	1.	2.	-0.0004436665428325453
-1.	0.	1.	-0.42269875224881526
-1.	1.	1.	-0.00829752064282504
-1.	-1.	1.	-0.0020620286808932242
-1.	0.	0.	-0.3185882686311015
-1.	1.	0.	0.038188143805084486
-1.	1.	-1.	0.4081812238021572
-2.	0.	2.	0.03978397095720598
-2.	-1.	2.	-0.21836342051127455
-2.	1.	2.	0.0012123075450738638
-2.	0.	1.	0.40890992845705454
-2.	1.	1.	0.015784565776171613
-2.	1.	0.	-0.2031454371905358
-3.	0.	2.	0.007304198398176753
-3.	1.	2.	0.0005462870389774388
-3.	1.	1.	-0.00030479326219612357
-4.	1.	2.	-0.0013998810271960566
2.	0.	1.	0.000010775028683700276
2.	1.	1.	-3.5407310824198595e-6
2.	0.	0.	0.00008713722965237236
2.	1.	0.	0.000034944932530937584
2.	0.	-1.	-0.0014254079737445005
2.	1.	-1.	0.0004949438009560262
2.	1.	-2.	-0.0035816411621646255
2.	1.	2.	-1.7520525649976684e-7
2.	-1.	2.	1.7204223899357218e-6
2.	0.	2.	1.0765395396011352e-7
2.	-2.	2.	-6.206423634842403e-7
2.	-1.	1.	0.00002309839853574221
2.	-2.	1.	-0.000012638642600544536
