0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0.006804244170111901237970141177472841223039759966413731463797857+0.0j,0.0059503326390088422285736881197730047585810612968722462747981015+0.0011060205421021128643101587592890934493992838629347438316720587j,0.005950332639008842228573688119773004758581061296872246274798082-0.0011060205421021128643101587592890934493992838629347438316720781j,0.26232673144636135232561300664348070208709612091287449022353371+0.1570712632309384157939762662990301317396429725228530408877409j,0.26232673144636135232561300664348070208709612091287449022353371-0.15707126323093841579397626629903013173964297252285304088770107j,-44.860028429464219533956704180696970471008078177893065110487407+67.215810279197870664260748470166695126112916988985109159771047j,-44.860028429464219533956704180696970471008078177893065110436428-67.215810279197870664260748470166695126112916988985109159730264j,1.6783845931788854149937980763619018363955361528356941118452724+0.60846089030266876854907373656131243668844623130938507187428865j,1.6783845931788854149937980763619018363955361528356941119217408-0.60846089030266876854907373656131243668844623130938507185389708j,0.038369917588940834875604412505269147531802073179417477982182992+0.040515383511608238521925922067478506881091864239852721077532612j,0.038369917588940834875604412505269147531802073179417477982182836-0.040515383511608238521925922067478506881091864239852721077532301j,0.092182582603241756772240502797039821051643057819049996819066954+0.070139824808656512112534649335237410229450392206751238606426303j,0.092182582603241756772240502797039821051643057819049996819066954-0.070139824808656512112534649335237410229450392206751238606426303j,-37638.049717090438838109216934255094790490850443960315826368272-25712.17327302983340714238581714479981510680790564154780474487j,-37638.049717090438838109216934255094790490850443960315826368272+25712.173273029833407142385817144799815106807905641547804703108j,18401.600236444370556768016831498398549416124817335139557321301+37764.753406019885055653577157434677207058428591560314731068707j,18401.600236444370556768016831498398549416124817335139563752641-37764.753406019885055653577157434677207058428591560314735746045j,0.0012095416319596860753759855934494995178174628699737148099031441+0.55855627230111052700113775853355089355371129116536424027395137j,0.0012095416319596860753759855934494995178174628699737148099031441-0.55855627230111052700113775853355089355371129116536424027395137j,0.19673883879767243895997025574930721275563928396910752864931901+2.9140905405816371969633919921867171700512293540968528218964156j,0.19673883879767243895997025574930721275563928396910752864963763-2.9140905405816371969633919921867171700512293540968528218964953j,15432869.546342278118659915344781683331722612784440556785758225-24695415.10913367249451984590201291655396056517599497334782521j,15432869.546342278118659915344781683331722612784440556785662006+24695415.109133672494519845902012916553960565175994973347739682j,-453791301.30617077816136371415656202985435695427967290170702738+1519650076.3034395511226005790356583595543232079379128312046175j,-453791301.30617077816136371415656202985435695427967290153186507-1519650076.3034395511226005790356583595543232079379128317519997j,-3.8348450567355494453217615915877244059182710270300773856919293+3.4060641701299875767557339846667938890763915773621690375756345j,-3.8348450567355494453217615915877244059182710270300773856918945-3.4060641701299875767557339846667938890763915773621690375756743j,-102.08214763152651418070965501694345371878523038725268213927375+14.339892755462885426009769596126302628709939098762579598245482j,-102.08214763152651418070965501694345371878523038725268213927885-14.339892755462885426009769596126302628709939098762579598255677j,17084657628.569452308441926794677039551368334834148276658942494+9516500228.0845026736637161088915282743542727787123483478593919j,17084657628.569452308441926794677039551368334834148276658854912-9516500228.0845026736637161088915282743542727787123483478593919j,-57069555156709.209953193781558840822265472439360703805375175498+34197738120487.478515370109913566750827619897009218700080730105j,-57069555156709.209953193781558840822265472439360703805393829583-34197738120487.47851537010991356675082761989700921870011498905j
0.0050158522801868134993207974847459594824830913045661085309440585+0.0012831989920398843832345452462949235213401031398408118944207312j,0.0040179600311329412078243766303462996149655870792213375929146762+0.0020706159506676175755097925378470663218648528357956850684679857j,0.0044361563000795874053857925493254135116300720382114317459407977+0.00039999051154083166092414104740914907132677621912432991927118752j,0.24208910333339346021578029520489259189088589134003263360071587+0.18385282039989617530945805985337254919701575857081147088286805j,0.21736507378256175646132987540175194690938120288626740758420696-0.13874172115059888863782193769416879188325752379739512961529693j,-42.408048389641421048334214206073531379068234126428922032553288+76.669076751073129119459490210671352074279695075226793721260727j,-53.313995653040525513717118317957153475041326474107026671151903-61.966119557521970073020370557335797621909198475931473134764089j,1.7637426823962893532505383928334278694641350414669879226204326+0.50088430643765548556258532273971682315917882781378739733258655j,1.6398494907524093711328853035166719091932060482659957679941756-0.76190558966929354843113980732665303623056329291466188066143137j,0.017336679674021224077873553734328689892457856229841306914710034+0.038863129921839213411480406887220061241653830250032635012790895j,0.032153970952236881369583633031947694419313845534293521898411255-0.020883829775019031570002380671905899620300615466318910575742665j,0.050827989765953252132580110983511859316079373653808978331696135+0.084099801633460279249302425099425561181286077600548815879860649j,0.070133429129353824312126408425944090943201026638690250164797843-0.037299403604359823526605532395961918125169709092082150712435229j,-42516.262215408861309908729048370450921248416147473662262690315-22983.206450819299060463249800313957959133862660708121443334038j,-35684.237538582644971183028783003648912702377745573155705008736+30856.222350576218421950939158131023584562505397293662734605112j,22914.621259760182531028760656893156369416780034149000272370415+36936.004982203924875867727180654496035146538635441368720621423j,15478.52931137398162874089063314228986128968870042302885180241-41365.586327205478684134580476489333974371285591441525319068802j,-0.14891975678659517123803723164684766181914441729171281819296855+0.43011316196069454565297083652627339560087345728107728524064084j,0.06068787958855963444432292509653892632272800291978292349245192-0.38738227799398461045202826075226666090012240905397420619650394j,-0.73886539375624932886395420873281899125583146831710607339183946+3.0697566602781690777659790115231811550670019349920427889941665j,0.092610467729720876179619391420207307580606275277498948327882869-2.2070500994172568906316992299803282515451362936931481997310657j,13426705.465509545030711557627568026061313305874980779224819832-27628510.332873667229263774745673452662143869747967016250022573j,18823687.183723821166793568591742700064539563112091386387694476+23736736.499438755591674856650646935931049558629395470656037757j,-312313429.82351170675890386367052094829538310945825072603238326+1598361611.6791723782426530689551711552107974941971829402707132j,-615301287.30666510875779848775186831531213722603963450418668709-1553605198.4914583494561880981305466531698312344658372509878014j,-4.271808753891701883526503560733337681203152848743535030339692+1.6585695434978345904535685006292596740469011618174987707498469j,-2.5722208732539223744575363472485616732545145792617187702415481-2.5711449867237522761462338018517703797768871507454287239598229j,-127.55205725491113709130565272661175970601392433365066470535653+6.3782523279246747860839287455130387665062560676598093191152383j,-89.954562199476839388858210496970772085667793773212733468499172-3.2616407280660689676393307657100595535395451011426946801454054j,18951091406.500664560901442013694067363626182214011309589802946+8033232866.479593092222632800976284808383879695965268590152994j,16604451905.433937534538045256115622778457206450065018682950837-11837987839.030635267291155118143254195058254161664760524680659j,-54756053614997.568818590746976287067873302885899907049486343673+40094849827283.759576786566750834807030585290664028480541540136j,-62868465137934.873440095934592823605083949162796365325722899588-31221248093924.351999873407634648829054086632243220141974895303j
0.0050158522801868134993207974847459594824830913045661085309440488-0.0012831989920398843832345452462949235213401031398408118944207434j,0.004436156300079587405385792549325413511630072038211431745940895-0.00039999051154083166092414104740914907132677621912432991927122642j,0.0040179600311329412078243766303462996149655870792213375929145595-0.0020706159506676175755097925378470663218648528357956850684679663j,0.21736507378256175646132987540175194690938120288626740758404765+0.13874172115059888863782193769416879188325752379739512961446056j,0.24208910333339346021578029520489259189088589134003263360114401-0.18385282039989617530945805985337254919701575857081147088350529j,-53.313995653040525513717118317957153475041326474107026669765276+61.966119557521970073020370557335797621909198475931473134335866j,-42.408048389641421048334214206073531379068234126428922033521888-76.669076751073129119459490210671352074279695075226793722106977j,1.6398494907524093711328853035166719091932060482659957657358085+0.76190558966929354843113980732665303623056329291466188096730501j,1.7637426823962893532505383928334278694641350414669879247335097-0.50088430643765548556258532273971682315917882781378739657300032j,0.032153970952236881369583633031947694419313845534293521898411878+0.020883829775019031570002380671905899620300615466318910575741732j,0.017336679674021224077873553734328689892457856229841306914709256-0.038863129921839213411480406887220061241653830250032635012791828j,0.070133429129353824312126408425944090943201026638690250164804066+0.037299403604359823526605532395961918125169709092082150712446431j,0.050827989765953252132580110983511859316079373653808978331692401-0.084099801633460279249302425099425561181286077600548815879845714j,-35684.23753858264497118302878300364891270237774557315570423614-30856.222350576218421950939158131023584562505397293662732934634j,-42516.262215408861309908729048370450921248416147473662263650839+22983.206450819299060463249800313957959133862660708121444325884j,15478.52931137398162874089063314228986128968870042302866813336+41365.586327205478684134580476489333974371285591441525203471729j,22914.621259760182531028760656893156369416780034149000470656147-36936.004982203924875867727180654496035146538635441368799467982j,0.060687879588559634444322925096538926322728002919782923492466855+0.38738227799398461045202826075226666090012240905397420619648652j,-0.14891975678659517123803723164684766181914441729171281819300837-0.43011316196069454565297083652627339560087345728107728524064582j,0.092610467729720876179619391420207307580606275277498948326608395+2.2070500994172568906316992299803282515451362936931481997316232j,-0.73886539375624932886395420873281899125583146831710607339024637-3.069756660278169077765979011523181155067001934992042788993828j,18823687.183723821166793568591742700064539563112091386385994598-23736736.499438755591674856650646935931049558629395470655118326j,13426705.465509545030711557627568026061313305874980779225760645+27628510.332873667229263774745673452662143869747967016251027532j,-615301287.30666510875779848775186831531213722603963450900365056+1553605198.4914583494561880981305466531698312344658372358362617j,-312313429.82351170675890386367052094829538310945825071865367104-1598361611.6791723782426530689551711552107974941971829540866402j,-2.5722208732539223744575363472485616732545145792617187702413091+2.5711449867237522761462338018517703797768871507454287239599822j,-4.2718087538917018835265035607333376812031528487435350303400704-1.658569543497834590453568500629259674046901161817498770749608j,-89.954562199476839388858210496970772085667793773212733468550151+3.2616407280660689676393307657100595535395451011426946800077623j,-127.55205725491113709130565272661175970601392433365066470524947-6.3782523279246747860839287455130387665062560676598093192936646j,16604451905.433937534538045256115622778457206450065018682096921+11837987839.030635267291155118143254195058254161664760523115146j,18951091406.500664560901442013694067363626182214011309590875815-8033232866.4795930922226328009762848083838796959652685909302767j,-62868465137934.873440095934592823605083949162796365325312509714+31221248093924.351999873407634648829054086632243220141031675702j,-54756053614997.568818590746976287067873302885899907049738891287-40094849827283.759576786566750834807030585290664028481549219467j
0.49871828485112273984175447668163308940163766388566366999583829+0.48858245296091349427742736646069430890923304932902957047245426j,0.41057735757673947021675497085473979972349546388217102376788806+0.54694560236037277445856616684099858894650843083837633303233069j,0.54996389921453716920438078689800839389925004128447503722610291+0.3957609284957085990181971649687959103380376884038654355429084j,8.9717524192891632811995999617994174312267189079701239697652126+7.310327033641271879066122732772592314906123709978610145653268j,9.1851353696495218177770128665812590497330096950931613174564698+10.364781805607510476984781829347948935795236514082188865080108j,1094.0991310289682066410155869950452261889379671897012504361512-561.08712121496414492551314742536929483865502678437506710988394j,1045.5642440684726096786070367498473273852129910524674647793107+892.67523536693715231781404988942257400567956853100789073264995j,-10.948965634083746745050453656360003564488220124370799726047156-0.14063629818861896138174306691231087285310904751359195459967916j,-11.559759745171292055551456735185945268344323975556336777116371+16.34543444763662897811359633580998997481932462636938563524552j,0.87343027857214746464854090609653848035655476133225902034949337+6.7347976090657309041998828246525916502664449654964541522510562j,6.6078042818270284202243907293319644639144346470296101922109365+0.86621714445665444086825771018855631597830056931058654307746181j,6.695053225462664624164761538557935921808486229834281860193645+11.019999788788333673392264071498552894765410598178682761632879j,10.839231692874015126878629968999647568631044522084146710349987+5.5067050699735643262530101790751063048448486998143729698600396j,509548.17134342494742253715928174186695493647734335505088816274+473206.43538417211619097793386396554078973952031820826750261909j,541276.39773745777095815326225595253466533205223338707493471426-430539.13953805388161317900227734993336415922745747233880203019j,-274845.78919024166213784649610204530192014781732137053478107149-505621.01412401911734284270385125250901551590193189314510255697j,-312091.30848143828014562958753021051871421999655665157372611688+484920.17190782327709037377142352030245394682082113243547093473j,-28.010778257209090581997325070391677105438492457396884249113042+55.795894641644052740882036515431512703369865535992656121134504j,52.180233776318770633942267819789645714416309951152032166245183-26.783990516148158515034346838416136553537917138113171618694246j,99.710416401905524845390008252216279423616326326350455853148936+207.37090655223345769051940861777449565885546628061037115532768j,186.07750695670578499708868901867289680852416311005027589975351+32.660844722462130137425987632499741026468866568514046472175074j,-270695309.87996506234235708956795911265510819865701387192380396+349535491.69990147173753541263689234927642219114923640260248639j,-244411317.57466180321169243661335501394473197133170054151900234-367641087.50190473426996280636131281329703829381578891069490516j,3817731926.3277466070239495391218285141507274833337885370303116-20027344435.769788992122605074711770997047644885662892060055264j,2305864592.6283944424716416602255149699398777170093536266835012+20319089902.795770059933352126229524137323106060519183420145643j,-474.72432371479913651888305687465419646281820721120561594812596+280.29417667147998920486162942932891547423066433752084781645271j,234.0576822412008819118777155769102373556086237113034916082802-425.68037009440789993892422256862050015598473320005230398459728j,633.40243670576973773430959317113942641249069010489731431858185+4718.780942700370541723583753275092246316469083392639079705182j,2257.630552805925593895408643016459628742333039529289195114364-1553.8060553149778206873850289559517674925353749068438648988812j,-247140934236.75568919569718006741981022742336912126329473219403-164596690862.47064355019935228909361017618641218687413407797676j,-258152939006.5727509591813690089851770815491681291879255898232+146186660208.4427988222971606023208046206354004607824903417821j,614571296549044.08739478657271706468991420898931829701427327876-513798419823968.74557662697401775118260916567525494711610813751j,576029327179396.19887427375892151061548786011313520325606838013+561825770257033.09200748893835997249431036375439376461989617913j
0.49871828485112273984175447668163308940163766388566366999586567-0.48858245296091349427742736646069430890923304932902957047241443j,0.54996389921453716920438078689800839389925004128447503722592991-0.39576092849570859901819716496879591033803768840386543554286235j,0.4105773575767394702167549708547397997234954638821710237672278-0.54694560236037277445856616684099858894650843083837633303249j,9.1851353696495218177770128665812590497330096950931613166165917-10.364781805607510476984781829347948935795236514082188864635476j,8.9717524192891632811995999617994174312267189079701239705920273-7.3103270336412718790661227327725923149061237099786101451473817j,1045.5642440684726096786070367498473273852129910524674640669106-892.67523536693715231781404988942257400567956853100789215549259j,1094.0991310289682066410155869950452261889379671897012521488805+561.08712121496414492551314742536929483865502678437506600115315j,-11.559759745171292055551456735185945268344323975556331782933813-16.345434447636628978113596335809989974819324626369371633165626j,-10.948965634083746745050453656360003564488220124370800033225863+0.14063629818861896138174306691231087285310904751359180101032524j,6.6078042818270284202243907293319644639144346470296101922072425-0.86621714445665444086825771018855631597830056931058654308281734j,0.87343027857214746464854090609653848035655476133225902035225265-6.734797609065730904199882824652591650266444965496454152251793j,10.839231692874015126878629968999647568631044522084146710345198-5.5067050699735643262530101790751063048448486998143729698461001j,6.695053225462664624164761538557935921808486229834281860151896-11.019999788788333673392264071498552894765410598178682761566308j,541276.39773745777095815326225595253466533205223338707549933581+430539.13953805388161317900227734993336415922745747233772306849j,509548.17134342494742253715928174186695493647734335505079194321-473206.43538417211619097793386396554078973952031820826927850419j,-312091.30848143828014562958753021051871421999655665211423264229-484920.1719078232770903737714235203024539468208211310839553859j,-274845.78919024166213784649610204530192014781732137056713622469+505621.01412401911734284270385125250901551590193189314513997568j,52.180233776318770633942267819789645714416309951152032166177318+26.783990516148158515034346838416136553537917138113171618607661j,-28.010778257209090581997325070391677105438492457396884249005867-55.795894641644052740882036515431512703369865535992656121054052j,186.07750695670578499708868901867289680852416311005027590026744-32.660844722462130137425987632499741026468866568514046472835888j,99.710416401905524845390008252216279423616326326350455860109792-207.37090655223345769051940861777449565885546628061037114966392j,-244411317.57466180321169243661335501394473197133170054038951336+367641087.50190473426996280636131281329703829381578891104856539j,-270695309.87996506234235708956795911265510819865701387390498545-349535491.69990147173753541263689234927642219114923640230681447j,2305864592.6283944424716416602255149699398777170092612828663253-20319089902.795770059933352126229524137323106060519134173437899j,3817731926.3277466070239495391218285141507274833337861597274669+20027344435.769788992122605074711770997047644885662893083353467j,234.05768224120088191187771557691023735560862371130349160869536+425.68037009440789993892422256862050015598473320005230398333427j,-474.72432371479913651888305687465419646281820721120561594698275-280.29417667147998920486162942932891547423066433752084781664516j,2257.6305528059255938954086430164596287423330395292891952178105+1553.8060553149778206873850289559517674925353749068438652419899j,633.40243670576973773430959317113942641249069010489731509077007-4718.7809427003705417235837532750922463164690833926390804607307j,-258152939006.57275095918136900898517708154916812918792593476158-146186660208.4427988222971606023208046206354004607824884326881j,-247140934236.7556891956971800674198102274233691212632947908734+164596690862.47064355019935228909361017618641218687413673116024j,576029327179396.19887427375892151061548786011313519664703506362-561825770257033.09200748893835997249431036375439376614042940338j,614571296549044.08739478657271706468991420898931829696348824939+513798419823968.74557662697401775118260916567525494723187395506j
-168.94368723771512058517258197980729111249238278986739953290625+210.43763812260322340203037107934982187794322662489207184770478j,-193.20535543995808935807761360347619114935509713375801703472011+179.53257384674741993782965003104924178233403519175331823044121j,-133.22655398427238337579661124583358261808647381255535843056323+226.44644043954543967596757149743737083260851535417750338488556j,-3070.3116057815816700603531475048379357816894310832291586393595+3707.6371865434423771606198616918040241834469162727441838133942j,-2924.8679932119090180482566181168829398086881849616419764499617+3922.0075224110144965082009812103752052987891988055645338616532j,-19100.731317519018354716166704924282456238572460215379330230696+34962.461987594094870038546731158696500814404206822344977967348j,-16928.253961866885547396874635866001371076741909104825341834636+82565.627051925099778474554465293848149378691704220735011402352j,-3565.1244947087905905945330950448037901634113702118830607550897+3557.6963511731600332216749508575634018475898641916034855775041j,-3584.4267323877004792775758659256021820084361283591638869025834+4031.0864270031405062857912141903334434479204810309692520761096j,-2558.6341600943623940499486448830451163753918155905622257620841+656.08450273855080582798134088260689549054139794729634270762509j,-88.566897227084376198482048425809667084810491096581561306319993+2617.2897877768430962783745541319462483182330374890812246387155j,-3681.7529696418734729725062498541826662870345473863025755520849+2904.4696865057447576490454270112008731319436006225531336862061j,-1904.9103452462907235363834083324207737069979800881149294684076+4208.0953161943692500810771583924007891200794062502974718056605j,13850206.681265183696259666707163070520921800737661100066446027+13565178.438323283629927003457582527263071138112144262827534406j,14985519.818816407266115099281579404195656280435987956680885018-10621425.506821751243714637543502162161668553599598144404382952j,-7467637.6762954339289487190446709634793076043093210782197116095-14608229.890649339001070818510204935240041980592867894564561656j,-8734722.4306858182798994866790130102333954099368882264534346504+14018526.818351616468901786742501187544083572183154943742723517j,-22635.735219636624572989642230794227225423198371803215413721102-7411.7770551024911494624116176813192113452651576467987860757855j,11913.172530790432439584071281595574518903981367613381660619862+19897.340202201792764876460181679939363333115046121029998344947j,-56499.207466855832487255693002013309964947017541525562956658919+39881.426135433556773749353550569371764024092547598400897923086j,-20082.947126920987191064867394630259951332084681869214568331164+63132.97360381710508926902684248016999436699232022366680532512j,-7430419009.4632657908028373013211412534414842184247162538153226+9807187622.7121091239224205765069770381051995767948867384737037j,-6537058708.4312561645352732391987177566285639498969360567074941-10391150637.376778682675626572693983539325755167141554017065059j,137806174347.60026458357712837546199672534540112080101429413403-575816107371.96312952422830119982313443047979051408504952351133j,86411286504.468545956217457703263810259488364229625674199463679+586195823330.13712282435169518678779433126199176543315714927205j,-134569.45628156871173964220884666638308225488660785039993853819-153335.46966839907930314579518597968761755710087693698802075412j,170919.17375004124384495071239523377716906444396831443535797473+90521.816469778164612253960260564837437536874410110805244334337j,-795480.37389845104108066657945040582281937624363713219569880297+550448.90815161873643831775754349077959305751754448435066887072j,-156203.45859290513759342562258517132567143737831524993373093687+812208.78059538986445289569670886433907782201276441102498925265j,-6891239969144.0008478179270077391632401507378982911706004269174-4543405833116.1009330312392488082894929547466811479287728325858j,-7259290437957.0230803034317919639029620552905490544824544266647+3920610363874.3586303782091326875717233539248524129604364093482j,19104961377199127.8405638266515460948000759025671524809357507-13982756879689819.104919338348123715226441691951179863609973828j,17807885263432504.151868398928949926857172773549120067275587578+15640717334995896.469987156197739624035619430138903385381902333j
-168.9436872377151205851725819798072911124923827898673995328755-210.43763812260322340203037107934982187794322662489207184774556j,-133.22655398427238337579661124583358261808647381255535843056243-226.44644043954543967596757149743737083260851535417750338460964j,-193.20535543995808935807761360347619114935509713375801703506104-179.53257384674741993782965003104924178233403519175331822936205j,-2924.867993211909018048256618116882939808688184961641975847411-3922.0075224110144965082009812103752052987891988055645323599411j,-3070.3116057815816700603531475048379357816894310832291578194984-3707.637186543442377160619861691804024183446916272744184867343j,-16928.253961866885547396874635866001371076741909104827845142409-82565.627051925099778474554465293848149378691704220734025460169j,-19100.731317519018354716166704924282456238572460215380624052406-34962.461987594094870038546731158696500814404206822347629443905j,-3584.4267323877004792775758659256021820084361283591410049691193-4031.0864270031405062857912141903334434479204810309757536917648j,-3565.1244947087905905945330950448037901634113702118837225645194-3557.696351173160033221674950857563401847589864191602764404117j,-88.566897227084376198482048425809667084810491096581561313869735-2617.2897877768430962783745541319462483182330374890812246334698j,-2558.6341600943623940499486448830451163753918155905622257628794-656.0845027385508058279813408826068954905413979472963427117136j,-1904.9103452462907235363834083324207737069979800881149294486405-4208.0953161943692500810771583924007891200794062502974717991403j,-3681.7529696418734729725062498541826662870345473863025754539683-2904.4696865057447576490454270112008731319436006225531336137829j,14985519.818816407266115099281579404195656280435987955031284039+10621425.506821751243714637543502162161668553599598143130900105j,13850206.681265183696259666707163070520921800737661097445655899-13565178.4383232836299270034575825272630711381121442631295488j,-8734722.4306858182798994866790130102333954099368861257827530685-14018526.818351616468901786742501187544083572183153939510227288j,-7467637.6762954339289487190446709634793076043093210934478313095+14608229.890649339001070818510204935240041980592867989092167011j,11913.172530790432439584071281595574518903981367613381660477508-19897.340202201792764876460181679939363333115046121029998247863j,-22635.735219636624572989642230794227225423198371803215413589801+7411.7770551024911494624116176813192113452651576467987859273298j,-20082.947126920987191064867394630259951332084681869214568986672-63132.973603817105089269026842480169994366992320223666806395555j,-56499.207466855832487255693002013309964947017541525562947087847-39881.426135433556773749353550569371764024092547598400908090816j,-6537058708.4312561645352732391987177566285639498969351009220441+10391150637.376778682675626572693983539325755167141552244001702j,-7430419009.4632657908028373013211412534414842184247162713821862-9807187622.7121091239224205765069770381051995767948838074780137j,86411286504.468545956217457703263810259488364229694561300492089-586195823330.13712282435169518678779433126199176528050456548197j,137806174347.60026458357712837546199672534540112080381233404007+575816107371.963129524228301199823134430479790514091844814931j,170919.17375004124384495071239523377716906444396831443535607571-90521.81646977816461225396026056483743753687441011080524512137j,-134569.4562815687117396422088466663830822548866078503999386961+153335.46966839907930314579518597968761755710087693698801892916j,-156203.458592905137593425622585171325671437378315249933165407-812208.7805953898644528956967088643390778220127644110250809645j,-795480.37389845104108066657945040582281937624363713219678347953-550448.90815161873643831775754349077959305751754448435195364118j,-7259290437957.0230803034317919639029620552905490544794721356288-3920610363874.3586303782091326875717233539248524129594381677625j,-6891239969144.0008478179270077391632401507378982911666853258256+4543405833116.1009330312392488082894929547466811479293763494136j,17807885263432504.151868398928949926857172773549116943636285848-15640717334995896.469987156197739624035619430138892993197661993j,19104961377199127.840563826651546094800075902567152853420890459+13982756879689819.10491933834812371522644169195118003957975623j
5.1706668503883813762515942004179273166505329325971292034886417+1.8958957778188312676575153832289475475650330682144501937619338j,4.7207142940921939741945874036866636699148072546262831073167737+2.5655322110140277627640422323397514596892608834010935100463404j,5.2594561689819150549758848853718258196243460113487809544012739+1.093917318359003231392828785067472778659330866993062937260823j,92.307758980888595390835685489754946542437605615477402274313605+34.306479964736876855736512050501983408043967964196970835270087j,93.62213598477750224288846037565910002763807567516960764414558+34.146760042565404026313629675844169637552745478070036714788054j,2293.674831251356512218473246678629645521344210769406854365289-179.30404704850258516233010114787782513361780728895979244097117j,2328.5022097332194057277388974003594292214072227134444337551263+1191.5205338756015142286159321695073012090307503955514581569873j,72.680559782593409783709106320863055178704729425336822936679233+26.013625747150072715447586011540456128493552107745452245381904j,72.687853650093606408993106053428860974728046794427682761101799+42.508310014296122949405647608755307086324105212710312284532698j,29.065490629795239805008806382559428987762551354776450326934476+45.137904016151079350471090207341450967171524957633459414253162j,51.398735148573566625882888160581155901586627701599973386533197-15.406107818922936218948819005440529757087929006878577977873785j,79.367968794115302378337171202732288252103212903955730560298052+53.887397400826270554255997652110872316323281910204728243037876j,94.993173323200616709065155299371571187272774812848302541394243+10.100550123350269280901341641167314781603085495958561724684056j,542953.85957634238795939063245809672654731150236327214078633567+460792.28553306523020828679421151820883523475993183529376760842j,543960.00635058493847311823187784051043367533189389503822918861-446773.03218825835621560591546991538008432591523634649539116986j,-292749.80914504021321727342413085244781792527560604323421343872-496150.64295165345094586670818997197199587128020660116131477943j,-293137.17825174016147005004078788300037526558346501364714287104+496946.43525588488399052995141765064378113638971066177932122736j,-0.99442003041778999679621075100531914604408632639946570875469497+481.27320598429887984636467465166582814132078405922705752817323j,311.10029302412272144373648299590882633702959103093084634797202-364.6369466345159099188656364252921038600770617818953634227025j,1102.4861474106075575420499921053784565433090507539191875761269+921.27286192849956008072183342231933843087658579278624676285292j,1411.4267308721761118928927058825638254431851221003590386349186-11.423412864925104111843500372733089795024791976598840105980852j,-258101219.09310267798630591558587633808108321371650271278466385+359495647.33082264698333749094548995632992576974622909551421228j,-257816505.16008758001407127879735512398865298670476063223430908-359511111.65489991729699557024153323236335420620748244806509321j,3079845817.3695529272572450088629657308942800779361449709875263-20223571014.828629673986355814582870477682189209118119044913105j,3064106863.1641898610525143687784543545996281816659437498658436+20226622167.816932727694546855900639851708680097644999517792866j,-2120.8508643068739221509252479851388591594776354395027570966533+3489.8502206911873213019939292935002415924585938485780034065462j,651.74867391752200039010367453575510093023009521441980347760773-3991.4214712446387129060459125658203078128363538155721630221043j,13214.820743829422012553588764139139587762144811536924730669614+15301.872706124877327523061038090679399213361028085809253360561j,18347.160042034725542967294960924674135846372978188741927665462-3607.6576538885439724519334239538063419550090254697308182009076j,-253217915286.45486922180120600088218312642991590455253567563569-155862058461.19379960387749922321009529778122597073426347261484j,-253332381583.93151307912894431241684172248290164417546048681679+155672534775.24901553256096859866540151602321961273111084166594j,597157227503060.33081821655138693822202337391274380415518367068-538880371541318.34194053706769133336442439437284502423257346129j,596756005485568.17658124872100314295404517970555708559733402773+539380370353198.43274844834315193559329422818364274120950402677j
