0.	0.	0.	0.3373015873015873
0.	-1.	0.	0.06428571428571425
0.	1.	0.	0.23148148148148157
-2.	0.	0.	-0.015942857142857127
-2.	-1.	0.	-0.001110857142857141
-2.	1.	0.	0.09428571428571424
-2.	2.	0.	-0.05952380952380952
-2.	3.	0.	-0.15432098765432103
-1.	0.	0.	0.06257142857142854
-1.	-1.	0.	-0.0015428571428571414
-1.	1.	0.	-0.051587301587301584
-1.	2.	0.	0.23148148148148157
1.	0.	0.	-0.5401234567901237
1.	-1.	0.	-0.2261904761904762
2.	-1.	0.	0.23148148148148157
