0
0.00029371543709158620350459644675873718315563504741458225253+0.0j
0.00031988278866765778969315040387520137796298994809349867352+5.6318929575542637190995960238065914301365878768608572568e-05j
0.00031988278866765778969315040387520137796298994809349867479-5.6318929575542637190995960238065914301365878768608573523e-05j
-0.0044864961658656010068783941169977449335184109930870522008-0.035940245960729813951204762219779717688320792981191897529j
-0.0044864961658656010068783941169977449335184109930870525679+0.035940245960729813951204762219779717688320792981191897855j
20.046966374145806833404687211867481137568287856240735758-14.397516078338802169954130400938259493573325066466591116j
20.046966374145806833404687211867481137568287856240736238+14.397516078338802169954130400938259493573325066466591325j
-0.45768791234277857571635771712398384905780229454394988528-0.19274478311023475063206470909016743920548304227841323014j
-0.4576879123427785757163577171239838490578022945439563388+0.19274478311023475063206470909016743920548304227841072312j
0.0014813810581189259930745507535180657974194501344444690186+0.0010433518348283263444544744024164774155423047350094256734j
0.001481381058118925993074550753518065797419450134444469508-0.0010433518348283263444544744024164774155423047350094256938j
0.0054246165622124143648481347653034486586878453336881545234+0.0044511813767695969282408383194397267673038860521959616234j
0.0054246165622124143648481347653034486586878453336881543551-0.0044511813767695969282408383194397267673038860521959615521j
10950.689458494719463851460349541098770484520145485109994+10470.53945893498797995947848847004639555554172704174754j
10950.689458494719463851460349541098770484520145485110155-10470.539458934987979959478488470046395555541727041748128j
-6361.0559745676316722589233984097372171689715964495386489-11785.758942818276463758154888591025187591698163044396982j
-6361.0559745676316722589233984097372171689715964499745554+11785.7589428182764637581548885910251875916981630444791j
0.0041370114276034749612645103848629204473410894922057276418+0.015525765646512615726499298347750489544593462154842548747j
0.0041370114276034749612645103848629204473410894922057269893-0.015525765646512615726499298347750489544593462154842598339j
0.076047613022021702412573564446736389899121437587717849303+0.33061722677423227367649536507729608346037535068963504358j
0.076047613022021702412573564446736389899121437587717834947-0.33061722677423227367649536507729608346037535068963503411j
-5990412.9295143886812797778220335772261480505971332293179+7751386.9918670858600808194029624027886517453570078889162j
-5990412.9295143886812797778220335772261480505971332326788-7751386.991867085860080819402962402788651745357007889157j
105582878.6692792901178949839461635320913611968354200229-477580177.10588329244332577420155148659206147747603420348j
105582878.66927929011789498394616353209136119683541517738+477580177.10588329244332577420155148659206147747606685163j
-0.074073314633128647397953944575039093101986961277052520957+0.14995031174552520263406369170277564070699215481018008291j
-0.074073314633128647397953944575039093101986961277052500076-0.14995031174552520263406369170277564070699215481018002027j
-13.302296311877733527564601719963733200596693095688221026+18.707565643219040178007096110305426350031752473621118742j
-13.302296311877733527564601719963733200596693095688219941-18.707565643219040178007096110305426350031752473621116821j
-5528389475.8659383352306718705467897410168193688042314615-3605366860.7639550561459594487359388368059520143973074568j
-5528389475.8659383352306718705467897410168193688042310467+3605366860.7639550561459594487359388368059520143973065067j
15896119988575.555229145637614170903113880294242748792253-11809207942453.260889609124469717707184242755896290021239j
15896119988575.555229145637614170903113880294242749920682+11809207942453.260889609124469717707184242755896292153487j
