0
-0.0012035407336957704414731539862836380005781248937643588500614762+0.0j
0.00055744856190577488212024435645586922849579386466009591200396016-0.00062072953509974172414413482916274197203333044434633853095041316j
0.00055744856190577488212024435645586922849579386466009591200394071+0.00062072953509974172414413482916274197203333044434633853095041438j
-0.46173201133028927056051892123075716661985427302734740778421529-0.62383010283194949108017856458183238389900123423376708775373589j
-0.46173201133028927056051892123075716661985427302734740778421529+0.62383010283194949108017856458183238389900123423376708775369606j
242.7233478836021277078541360801172763966768244651191011869521-266.88525351233890897044531947405994926415907287583116720374264j
242.72334788360212770785413608011727639667682446511910118687054+266.88525351233890897044531947405994926415907287583116720374296j
-6.8008871053749600809095366247620665228926113034629021842317884-2.627450844379692387017576087415408969303405076205943537452033j
-6.8008871053749600809095366247620665228926113034629021841706137+2.6274508443796923870175760874154089693034050762059435374520281j
-0.012095506870980321486465685019291733733319968881884408399672115-0.026264781158688224732188139361157865280266554244776118750254999j
-0.012095506870980321486465685019291733733319968881884408399671823+0.026264781158688224732188139361157865280266554244776118750255155j
0.0062672783544902575330338976131640180356336444841584621378801878-0.066603749221354261791827838981911294918976187291929866240334343j
0.006267278354490257533033897613164018035633644484158462137879585+0.066603749221354261791827838981911294918976187291929866240335588j
165894.00523159753382307280681604942752868677504948574368731621+127646.96858599924455826815426039838886812278713602390014470658j
165894.00523159753382307280681604942752868677504948574368731654-127646.96858599924455826815426039838886812278713602390014462289j
-87494.368569947461244929913554080112949189475867092224918532534-160056.0762849214902219300111471770961942625885963763868934934j
-87494.368569947461244929913554080112949189475867092224913855685+160056.07628492149022193001114717709619426258859637638689082064j
0.21603712939230799769380773809660702849406459610494025112347346-0.32852677594123101986157084445747541733908954839539700684900944j
0.21603712939230799769380773809660702849406459610494025112346973+0.32852677594123101986157084445747541733908954839539700684900944j
4.0174292964403597056508737707871713086025397442181967773759397-2.0527062021319601096586764093580066215056550975697640083008413j
4.017429296440359705650873770787171308602539744218196777376099+2.0527062021319601096586764093580066215056550975697640083009235j
-74681983.577544263339084071490777034444042715924053025363913704+111316045.86750307794942050917857414482597964356692618658687108j
-74681983.577544263339084071490777034444042715924053025363828175-111316045.86750307794942050917857414482597964356692618658684986j
1400874899.0696992377132610617226928008103872823024600483263578-6484314332.3300519568306818681207403441215738023339461114319018j
1400874899.0696992377132610617226928008103872823024600484139229+6484314332.3300519568306818681207403441215738023339461110377973j
4.9900595963888438973790164679799315208646596202587840332676372+0.20749339689739189768996664282984630486604223279865895366833368j
4.9900595963888438973790164679799315208646596202587840332676273-0.20749339689739189768996664282984630486604223279865895366833866j
231.0522796837258920687133784033434501574813641947623850639337+222.9891630411506547997050272938088258506488496567621048822967j
231.0522796837258920687133784033434501574813641947623850639388-222.98916304115065479970502729380882585064884965676210488231709j
-77743496152.791131352365946138907081965566002614243132032348749-45520385717.363832183918009000865009131533094679373287304676027j
-77743496152.791131352365946138907081965566002614243132032327024+45520385717.363832183918009000865009131533094679373287304588446j
214192437456127.82492571381430865350021208912921480811784915197-161058097016161.5099704261352654010028041573321729826687818558j
214192437456127.82492571381430865350021208912921480811783767253+161058097016161.50997042613526540100280415733217298266875853907j
