0
-9.85812585204680389635225634702712328529219752019345855284372e-08+0.0j
1.8384738689243898941180499993676394640789977805999202759219446e-08+1.3791747286368440603749158207426041367508247787156202336037849e-08j
1.8384738689243898941180499993676394640789977805999202477239066e-08-1.3791747286368440603749158207426041367508247787156202277697081e-08j
1.3459879195876372397127791429258035561028098225401743573739953e-05-0.00011004780485656198859277855611817488244889947118201773784206576j
1.3459879195876372397127791429258035561028098225401743573817741e-05+0.00011004780485656198859277855611817488244889947118201773784229912j
0.096799574641002580273177543233076053364755484587304233616028521+0.0069960639144238466973034034476278698860932179205616854900878404j
0.096799574641002580273177543233076053364755484587304233615789557-0.0069960639144238466973034034476278698860932179205616854900081858j
-0.0060853019094700836000641059550540687278494851225414881377821498-0.0039226630888572444649192445832771303021918929246677538005213535j
-0.0060853019094700836000641059550540687278494851225414881377821498+0.0039226630888572444649192445832771303021918929246677538005213583j
-5.5700761139848520061778908440439417892347051029406803129995452e-07-1.2521930130137442676658263438767147950509621993316985137585626e-06j
-5.5700761139848520061778908440439417892347051029406803129995452e-07+1.2521930130137442676658263438767147950509621993316985137585626e-06j
-5.2429185820031326565011499394916520565466480546556425574823459e-07+1.1550993497804348332796789166223308237260374523769828935838033e-06j
-5.2429185820031326565011499394916520565466480546556426321585292e-07-1.1550993497804348332796789166223308237260374523769830006196661e-06j
-0.14103918959438482116960174332054776515865765552623888800813686+80.473765971699106459456638844200518576866349928137821636897878j
-0.14103918959438482116960174332054776515865765552623888800813686-80.473765971699106459456638844200518576866349928137821636999836j
-105.32109815896662668410380992220691897109261995813667325537506-261.56350359104404716401535000975071312407409286085629856482632j
-105.32109815896662668410380992220691897109261995813667325537634+261.56350359104404716401535000975071312407409286085629856482632j
1.2002192347591571935137482704628405056754688924432810365270833e-05-1.3957391050079960866209509025974391095932528159827342902872849e-05j
1.2002192347591571935137482704628405056754688924432810365270833e-05+1.3957391050079960866209509025974391095932528159827342902872849e-05j
-0.000105119171761243244287532123540432803141353545601545919331899-2.566644561592123455029772412656206835777458174290246030882885e-05j
-0.0001051191717612432442875321235404328031413535456015459069057821+2.5666445615921234550297724126562068357774581742902461264683996e-05j
-64931.172385428222853229135592225365001948201056431382616336731+4877.6446704523476344915237441083571401097428659819687219479495j
-64931.172385428222853229135592225365001948201056431382616336731-4877.6446704523476344915237441083571401097428659819687219479495j
3186166.2041174417667635849124698853200324659812496448737583426-10883658.232487222046951367621703652369362316439440688969217538j
3186166.2041174417667635849124698853200324659812496448737583426+10883658.232487222046951367621703652369362316439440688969217538j
0.00023653112664825439525749274169959382278020811214987233563038596+6.3720800914590541937670590346346672648780667503990279373894446e-05j
0.00023653112664825439525749274169959382278020811214987233563038596-6.3720800914590541937670590346346672648780667503990279373894446e-05j
0.00064633747145525556660472224874257325617159338449090501165664425-0.0103698146043947842274145053312485796186534413312670390766256j
0.00064633747145525556660472224874257325617159338449090490969876193+0.010369814604394784227414505331248579618653441331267039576219223j
-7973039.1066887337445026631342339448497263381789464819653113448-51334486.012488612950658992228025892640311471810086239147604246j
-7973039.1066887337445026631342339448497263381789464819653113448+51334486.012488612950658992228025892640311471810086239147604246j
393326995398.17233788877087932999636456902386391256158190311867-266443408044.49609519338820404008188311610087973409329637748119j
393326995398.17233788877087932999636456902386391256158190309677+266443408044.49609519338820404008188311610087973409329637748393j
