0
3.4425961577474744966626666678104783332477572955394050042297848e-08+0.0j
3.2642620082590797746355268083435794515341724512751098714405602e-09+2.6816217557138738822351310643172379946186542838858271947532163e-09j
3.2642620082590797746355268083435794515341724512751100270159422e-09-2.6816217557138738822351310643172379946186542838858268836024524e-09j
5.9064121303946498919611054429825052637130538291105148712767472e-06+2.0053376778235023305928402157998996931339413958020795617591204e-05j
5.9064121303946498919611054429825052637130538291105148712767472e-06-2.0053376778235023305928402157998996931339413958020795616346601e-05j
-0.012695257228536599639679096118636982012760585848415115771470198+0.0065640432071646121196034636670532965846688716268879821267449538j
-0.012695257228536599639679096118636982012760585848415115770832961-0.0065640432071646121196034636670532965846688716268879821286566641j
8.3477112865155026914789680079258129175954350964040069468505106e-05-0.00013493949257551723387860784064552149786284266465541901503099448j
8.3477112865155026914789680079258129175954350964040069468505714e-05+0.00013493949257551723387860784064552149786284266465541901503099448j
1.9937921546565835991842268358193418754288678013088985571800892e-07+3.8300720754460625128198316658186458164992189228513008760711271e-07j
1.9937921546565835991842268358193418754288678013088985571800892e-07-3.8300720754460625128198316658186458164992189228511479392476584e-07j
-1.2390210831147087220747721824953353565376929621777744418202077e-07+2.1169079289388752513129527869451038380530296034915416652040601e-07j
-1.2390210831147087220747721824953353565376929621777680694525631e-07-2.1169079289388752513129527869451038380530296034915464444797935e-07j
-6.0361908016149879475599938681511751812825372377535296155850326-8.0708648999976140814800362485623779459355576122333558977473464j
-6.0361908016149879475599938681511751812825372377535296136274412+8.0708648999976140814800362485623779459355576122333558954634899j
1.3297512753879692696376708519338328174378542359957523026490668-12.418502962616068029274577939707005664023395291682764177713196j
1.3297512753879692696376708519338328174378542359957523026489436+12.418502962616068029274577939707005664023395291682764177713107j
-3.2109125726649812949941772537866459816563081918172220173582253e-06+4.4828233203410839674542243560138641733354094591449605468488341e-06j
-3.2109125726649812949941772537866459816563081918174667162757752e-06-4.4828233203410839674542243560138641733354094591449605468488341e-06j
-2.0103471363958505847249366628077954257802229558092656873568854e-05-8.0714423823477128182636769190429960730082235669946085611548292e-06j
-2.0103471363958505847249366628077954257802229558092738439874704e-05+8.0714423823477128182636769190429960730082235669948124769194542e-06j
5062.9947010288611512317813471469430073027806297401866653664988-5151.8400081148648173054688111073396137350944510324688478196228j
5062.9947010288611512317813471469430073027806297401866649071174+5151.8400081148648173054688111073396137350944510324688479449086j
381249.94193728937484878969755142608428465345229053754109188404-563734.53289052008281692496576668896381301895161581835098377538j
381249.94193728937484878969755142608428465345229053754109187947+563734.53289052008281692496576668896381301895161581835098377408j
-6.9875946486136485753611870338466526385469792079216583398235002e-05-1.0924895989943829251210486075471775661153003784686950422998495e-05j
-6.9875946486136485753611870338466526385469792079221803641809401e-05+1.0924895989943829251210486075471775661153003784668679570488099e-05j
0.00050637896024038854168101956591345265987332475441016905798695319-0.0020765785787273232064339595656668614204162224052816540299820954j
0.00050637896024038854168101956591345265987332475441015861749980439+0.0020765785787273232064339595656668614204162224052816664280605846j
4218522.5741531684512560956735664282535754361017522812083677018+3095110.6602552172619313249168826958312816429567645304707377194j
4218522.5741531684512560956735664282535754361017522812083677018-3095110.6602552172619313249168826958312816429567645304707163373j
30600935961.369806456871652238383162968711919504994428681661833-11812179852.268539577621182701397255700009272588383197877763077j
30600935961.369806456871652238383162968711919504994428681660807+11812179852.268539577621182701397255700009272588383197877763077j
