0
2.5058947788638038854541769132337398823661227505237142004081961e-06+0.0j
9.4463054318118755106479989606832552512163592989723510866309531e-07+6.1082626020996338421804430134111419957034474262277818174307989e-07j
9.4463054318118755106479989606832552512163592989723510866917247e-07-6.1082626020996338421804430134111419957034474262277818172363296e-07j
0.00065883471868121145041386962415396116049008473309049551866474627+0.00034248916677858672062745559266328049712670725718378970094401004j
0.0006588347186812114504138696241539611604900847330904955186647724-0.00034248916677858672062745559266328049712670725718378970094403678j
0.15625767934344946739347804925294880623884699878575813048315961+0.43000762742841852032311861576924419046744148534494427759484823j
0.15625767934344946739347804925294880623884699878575813048309987-0.43000762742841852032311861576924419046744148534494427759479223j
-0.011239360064510971203762795948795332145098103695454801131892687-0.0072232072631499609339820850334647274401053873282071788912452242j
-0.011239360064510971203762795948795332145098103695454801131891218+0.0072232072631499609339820850334647274401053873282071788912452583j
1.470188369230839197958349009433239613654607179153718602958927e-05+2.3877166378012151225781378006499639161491825083229144360162954e-05j
1.4701883692308391979583490094332396136546071791537186228725758e-05-2.387716637801215122578137800649963916149182508322914433029248e-05j
-1.5619326949662957854192252917855195027380969554520286276752867e-05+5.4776147880359500988930636262207690070976834446447895494557296e-05j
-1.5619326949662957854192252917855195027380969554520286276130565e-05-5.4776147880359500988930636262207690070976834446447895490201186e-05j
-217.42965690465697524492157521529982176235429280907540283826494+268.3507258956450998029602526112661238986169794479126315805815j
-217.42965690465697524492157521529982176235429280907540283828023-268.35072589564509980296025261126612389861697944791263158061592j
-216.59000318370027889466932651752075133482990068033426409596924-464.40092712182387010853350671867181301864318920792699054472241j
-216.59000318370027889466932651752075133482990068033426409579145+464.40092712182387010853350671867181301864318920792699054488108j
-0.00016452700778908701568907151048315642684799018154104752305058777+0.00029483857715796526051819762728642919237232066868303423624216882j
-0.00016452700778908701568907151048315642684799018154104752320989697-0.0002948385771579652605181976272864291923723206686830342400655894j
-0.0045812504389096077940138537101535882376503823510921024189247936-0.00012755690503976952506581798735924836315694898413192992859330955j
-0.0045812504389096077940138537101535882376503823510921024190044482+0.00012755690503976952506581798735924836315694898413192992819503657j
-254019.82877936394379635350217320663343511879469234405674199186-81762.451421101279759589781366842491065883194989567939245056617j
-254019.82877936394379635350217320663343511879469234405674197196+81762.451421101279759589781366842491065883194989567939245064611j
4723921.4688503861466756385573121940073229460118220751177249217-19059597.484660316834095344043630937680360302109537540727917899j
4723921.4688503861466756385573121940073229460118220751177399925+19059597.484660316834095344043630937680360302109537540727905725j
-0.0041406964125722005975559770092587919769630813245734506873514372-4.2278868614130890069069576515647494589513582800234460831093601e-05j
-0.0041406964125722005975559770092587919769630813245734506261767078+4.2278868614130890069069576515647494589513582800234389460575982e-05j
-0.084166620818628704925252430082621469220120936879834855875908628-0.4106998436496056355806949308701702676369283705048856492329022j
-0.084166620818628704925252430082621469220120936879834855878457575+0.41069984364960563558069493087017026763692837050488564923035325j
7053274.1927687528437957589755479902646292023962653322177724844-203873239.70549628042063152057771316529338708812223946091217769j
7053274.1927687528437957589755479902646292023962653322177749902+203873239.70549628042063152057771316529338708812223946091215832j
652130456473.74030085667568137739831484836056974437269921670885-471411824735.40191874146612124393647338568366087427576597982478j
652130456473.74030085667568137739831484836056974437269921625726+471411824735.40191874146612124393647338568366087427576597902492j
